@relation 'keystroke_strong_all'

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute downdown1 numeric
@attribute downdown2 numeric
@attribute downdown3 numeric
@attribute downdown4 numeric
@attribute downdown5 numeric
@attribute downdown6 numeric
@attribute downdown7 numeric
@attribute downdown8 numeric
@attribute downdown9 numeric
@attribute downdown10 numeric
@attribute downdown11 numeric
@attribute downdown12 numeric
@attribute updown1 numeric
@attribute updown2 numeric
@attribute updown3 numeric
@attribute updown4 numeric
@attribute updown5 numeric
@attribute updown6 numeric
@attribute updown7 numeric
@attribute updown8 numeric
@attribute updown9 numeric
@attribute updown10 numeric
@attribute updown11 numeric
@attribute updown12 numeric
@attribute pressure1 numeric
@attribute pressure2 numeric
@attribute pressure3 numeric
@attribute pressure4 numeric
@attribute pressure5 numeric
@attribute pressure6 numeric
@attribute pressure7 numeric
@attribute pressure8 numeric
@attribute pressure9 numeric
@attribute pressure10 numeric
@attribute pressure11 numeric
@attribute pressure12 numeric
@attribute pressure13 numeric
@attribute fingerarea1 numeric
@attribute fingerarea2 numeric
@attribute fingerarea3 numeric
@attribute fingerarea4 numeric
@attribute fingerarea5 numeric
@attribute fingerarea6 numeric
@attribute fingerarea7 numeric
@attribute fingerarea8 numeric
@attribute fingerarea9 numeric
@attribute fingerarea10 numeric
@attribute fingerarea11 numeric
@attribute fingerarea12 numeric
@attribute fingerarea13 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute meanxaccelaration numeric
@attribute meanyaccelaration numeric
@attribute meanzaccelaration numeric
@attribute velocity numeric
@attribute totaltime numeric
@attribute totaldistance numeric
@attribute user_id {100,101,102,103,104,105,200,201,202,203,300,301,302,303,400,401,402,403,404,500,501,502,503,600,601,602,603,604,605,700,701,702,800,801,802,900,1000,1001,1002,1003,1004,1100,1101,1103,1104,1105,1200,1201,1203,1204,1300,1301,1302,1303}

@data
87,59,73,63,81,81,62,68,97,87,97,105,88,577,472,532,813,636,368,290,630,464,433,517,309,490,413,459,750,555,287,228,562,367,346,420,204,0.1584,0.168,0.168,0.2112,0.1248,0.1824,0.1488,0.1584,0.1728,0.2304,0.1296,0.1584,0.1584,0.258065,0.290323,0.258065,0.322581,0.225806,0.322581,0.258065,0.290323,0.290323,0.354839,0.258065,0.290323,0.258065,80.615385,0.166892,0.282878,3.962945,4.170412,7.938494,0.706775,6129,364.945021,300
108,76,63,59,83,69,57,63,69,62,72,106,77,556,386,508,402,599,377,680,556,517,631,770,388,448,310,445,343,516,308,623,493,448,569,698,282,0.144,0.1488,0.1776,0.1392,0.168,0.1248,0.144,0.12,0.2016,0.1344,0.144,0.1584,0.1632,0.290323,0.258065,0.354839,0.225806,0.354839,0.193548,0.258065,0.290323,0.516129,0.258065,0.225806,0.290323,0.322581,74.153846,0.151385,0.295285,3.619688,4.296453,8.033076,0.67226,6447,374.77131,300
85,74,64,54,65,84,66,73,78,85,78,93,85,498,377,523,582,640,429,462,598,461,565,662,303,413,303,459,528,575,345,396,525,383,480,584,210,0.1584,0.1776,0.1872,0.1632,0.1392,0.1584,0.1392,0.1392,0.1728,0.1584,0.1536,0.168,0.1536,0.290323,0.290323,0.322581,0.290323,0.290323,0.290323,0.225806,0.225806,0.322581,0.290323,0.290323,0.290323,0.290323,75.692308,0.159138,0.28536,3.743035,4.257098,7.999695,0.678889,6185,371.97067,300
104,81,86,71,96,77,106,74,85,92,118,143,126,718,771,462,565,774,558,437,663,221,553,267,433,614,690,376,494,678,481,331,589,136,461,149,290,0.0912,0.0912,0.1008,0.0816,0.096,0.1008,0.0864,0.0768,0.0864,0.1008,0.0768,0.0864,0.0816,0.193548,0.225806,0.258065,0.225806,0.225806,0.225806,0.258065,0.16129,0.225806,0.258065,0.16129,0.225806,0.16129,96.846154,0.088985,0.215881,0.096275,0.316576,9.800952,0.773745,6548,369.136014,300
105,85,98,79,97,93,110,112,92,76,73,149,128,622,204,655,636,654,1473,377,647,186,480,392,498,517,119,557,557,557,1380,267,535,94,404,319,349,0.0864,0.1008,0.0768,0.0864,0.0864,0.1152,0.0768,0.072,0.0672,0.0912,0.0768,0.0864,0.072,0.193548,0.258065,0.193548,0.225806,0.258065,0.354839,0.193548,0.129032,0.225806,0.225806,0.193548,0.193548,0.193548,99.769231,0.084185,0.218362,0.10592,0.322055,9.800699,0.789067,6952,366.608843,300
113,100,99,102,106,66,84,91,99,103,85,95,118,672,163,456,452,826,370,400,561,223,454,280,405,559,63,357,350,720,304,316,470,124,351,195,310,0.096,0.0768,0.1056,0.1056,0.0864,0.1152,0.1056,0.0912,0.0912,0.1008,0.0768,0.096,0.096,0.193548,0.258065,0.258065,0.290323,0.193548,0.322581,0.258065,0.16129,0.225806,0.258065,0.225806,0.225806,0.290323,97,0.095631,0.243176,0.093627,0.328397,9.80063,0.919167,5380,368.806421,300
70,93,78,97,123,81,95,77,100,87,93,129,112,504,155,457,1212,784,317,400,688,237,507,239,527,434,62,379,1115,661,236,305,611,137,420,146,398,0.0864,0.1056,0.1248,0.1056,0.0768,0.1008,0.096,0.1056,0.1056,0.1056,0.0768,0.0816,0.0816,0.193548,0.258065,0.290323,0.290323,0.193548,0.290323,0.258065,0.258065,0.290323,0.258065,0.225806,0.258065,0.16129,95,0.096369,0.248139,0.103561,0.322952,9.800688,0.905293,6139,370.64584,300
96,114,100,100,110,80,97,105,94,91,83,83,102,597,181,415,335,757,363,417,656,355,382,283,387,501,67,315,235,647,283,320,551,261,291,200,304,0.096,0.0816,0.1152,0.096,0.0768,0.1248,0.096,0.168,0.1056,0.1008,0.1008,0.0912,0.0864,0.258065,0.193548,0.290323,0.258065,0.258065,0.290323,0.290323,0.451613,0.258065,0.290323,0.258065,0.193548,0.225806,96.538462,0.103015,0.270471,0.370618,0.33718,9.793632,0.907014,5230,359.06189,300
90,85,98,91,82,92,103,74,89,97,90,103,125,538,131,543,494,1196,399,785,493,252,418,264,351,448,46,445,403,1114,307,682,419,163,321,174,248,0.096,0.1104,0.1248,0.0912,0.0816,0.0912,0.0816,0.0864,0.1152,0.1056,0.0624,0.0912,0.0816,0.193548,0.290323,0.258065,0.225806,0.290323,0.258065,0.129032,0.193548,0.322581,0.290323,0.193548,0.225806,0.193548,93.769231,0.093785,0.235732,0.603592,0.330273,9.782374,0.927359,5989,362.581211,300
98,84,93,101,74,79,69,106,82,94,89,104,103,544,153,460,401,923,405,361,628,216,500,252,535,446,69,367,300,849,326,292,522,134,406,163,431,0.1104,0.0816,0.096,0.096,0.0864,0.0912,0.0816,0.0768,0.0864,0.0912,0.0528,0.096,0.1008,0.290323,0.193548,0.16129,0.290323,0.258065,0.225806,0.225806,0.16129,0.193548,0.290323,0.193548,0.290323,0.258065,90.461538,0.088246,0.233251,0.712333,0.338526,9.774766,0.932771,5481,359.669311,300
93,125,99,70,110,67,108,78,103,90,81,96,96,640,149,821,569,790,533,547,498,334,531,258,512,547,24,722,499,680,466,439,420,231,441,177,416,0.1008,0.0864,0.1824,0.0912,0.1008,0.0912,0.0912,0.0864,0.0864,0.1152,0.0912,0.1008,0.1008,0.193548,0.258065,0.290323,0.193548,0.258065,0.290323,0.258065,0.16129,0.290323,0.322581,0.258065,0.322581,0.290323,93.538462,0.101908,0.260546,0.102467,0.327983,9.80055,0.812601,6278,376.131105,300
88,88,89,81,66,91,71,82,92,104,68,105,108,630,164,570,372,699,310,337,629,252,584,233,508,542,76,481,291,633,219,266,547,160,480,165,403,0.096,0.0768,0.096,0.1104,0.0864,0.1776,0.0816,0.0912,0.0912,0.0864,0.0912,0.0912,0.096,0.193548,0.225806,0.193548,0.290323,0.16129,0.580645,0.225806,0.16129,0.258065,0.225806,0.225806,0.258065,0.258065,87.153846,0.097846,0.25062,0.097633,0.260496,9.802598,0.911786,5396,366.26325,300
102,86,94,93,57,63,102,86,72,99,78,112,116,600,148,550,373,1846,516,488,579,196,543,271,486,498,62,456,280,1789,453,386,493,124,444,193,374,0.0816,0.072,0.1248,0.0864,0.0672,0.0864,0.0576,0.0864,0.072,0.168,0.072,0.096,0.1104,0.193548,0.225806,0.290323,0.193548,0.129032,0.290323,0.225806,0.193548,0.16129,0.548387,0.193548,0.258065,0.290323,89.230769,0.090831,0.245658,0.233861,0.253958,9.800469,0.88958,6712,369.512226,300
96,95,84,101,73,66,115,78,74,121,79,103,113,580,172,518,425,877,392,511,688,239,486,249,384,484,77,434,324,804,326,396,610,165,365,170,281,0.0624,0.168,0.144,0.0768,0.072,0.0816,0.0912,0.0816,0.0912,0.1008,0.1296,0.1008,0.1008,0.193548,0.451613,0.354839,0.258065,0.193548,0.193548,0.258065,0.258065,0.258065,0.290323,0.548387,0.290323,0.290323,92.153846,0.100062,0.295285,0.39479,0.27836,9.794633,0.894585,5634,363.970334,300
116,103,133,95,104,76,76,93,84,85,75,133,126,565,169,596,771,758,315,418,740,221,421,224,491,449,66,463,676,654,239,342,647,137,336,149,358,0.0768,0.0816,0.2976,0.3024,0.0864,0.0912,0.0816,0.0768,0.1008,0.0864,0.0672,0.0912,0.0816,0.193548,0.225806,0.774194,0.774194,0.258065,0.258065,0.193548,0.16129,0.290323,0.258065,0.129032,0.290323,0.193548,99.923077,0.117046,0.307692,0.599563,0.28331,9.784101,0.949512,5815,368.68197,300
100,95,90,77,95,75,73,69,95,107,90,112,110,473,143,486,670,893,376,455,1229,261,439,230,421,373,48,396,593,798,301,382,1160,166,332,140,309,0.0864,0.0816,0.1104,0.0912,0.096,0.096,0.0768,0.0768,0.0912,0.1056,0.0864,0.096,0.096,0.193548,0.16129,0.225806,0.193548,0.225806,0.193548,0.129032,0.129032,0.258065,0.258065,0.258065,0.290323,0.225806,91.384615,0.091569,0.210918,0.722024,0.331424,9.774282,0.913742,6186,367.466124,300
123,89,92,70,113,89,85,68,83,102,192,89,96,613,147,452,420,788,561,338,653,200,437,339,458,490,58,360,350,675,472,253,585,117,335,147,369,0.096,0.0912,0.1008,0.096,0.0816,0.0864,0.0864,0.0864,0.0912,0.1056,0.0288,0.1008,0.0912,0.193548,0.258065,0.225806,0.258065,0.258065,0.225806,0.258065,0.193548,0.258065,0.258065,0.129032,0.290323,0.225806,99.307692,0.087877,0.233251,0.848054,0.343073,9.763785,0.91472,5502,366.287726,300
95,88,96,62,99,54,89,91,105,99,76,98,118,1359,352,403,485,805,327,313,997,171,503,270,547,1264,264,307,423,706,273,224,906,66,404,194,449,0.1152,0.1056,0.1008,0.1344,0.0912,0.0912,0.0912,0.0912,0.096,0.096,0.0864,0.0912,0.0816,0.290323,0.225806,0.290323,0.387097,0.258065,0.258065,0.322581,0.16129,0.225806,0.193548,0.290323,0.193548,0.225806,90,0.097846,0.255583,1.010963,0.328374,9.748729,0.880877,6650,359.245129,300
98,96,87,79,101,94,72,63,81,107,84,100,117,604,165,553,344,604,346,325,611,243,335,336,443,506,69,466,265,503,252,253,548,162,228,252,343,0.0912,0.0864,0.1056,0.0816,0.0816,0.1584,0.0864,0.0912,0.1104,0.1248,0.1008,0.1056,0.1104,0.193548,0.258065,0.225806,0.225806,0.225806,0.419355,0.193548,0.193548,0.258065,0.290323,0.258065,0.354839,0.290323,90.692308,0.102646,0.260546,1.587195,0.298585,9.672655,0.951799,5026,363.819271,300
131,99,103,96,89,89,96,66,112,84,93,114,107,692,111,485,548,727,647,496,557,258,366,309,378,561,12,382,452,638,558,400,491,146,282,216,264,0.1056,0.1056,0.2016,0.1872,0.0768,0.144,0.096,0.072,0.1104,0.1008,0.0528,0.1008,0.0912,0.290323,0.322581,0.290323,0.387097,0.193548,0.290323,0.258065,0.16129,0.354839,0.258065,0.129032,0.290323,0.193548,98.384615,0.111138,0.263027,0.112643,0.320662,9.800642,0.953047,5681,368.067306,300
92,99,97,102,70,91,53,75,101,119,96,122,108,626,147,592,408,705,334,349,579,247,488,247,433,534,48,495,306,635,243,296,504,146,369,151,311,0.1152,0.0768,0.12,0.1104,0.0864,0.0912,0.0768,0.0912,0.0912,0.1056,0.0768,0.0912,0.096,0.258065,0.16129,0.225806,0.354839,0.16129,0.225806,0.225806,0.193548,0.258065,0.258065,0.225806,0.290323,0.290323,94.230769,0.094523,0.240695,0.075049,0.323344,9.800918,0.935331,5263,364.31831,300
119,77,95,96,82,64,79,53,80,107,76,88,120,593,193,494,408,622,412,403,522,238,434,268,425,474,116,399,312,540,348,324,469,158,327,192,337,0.0912,0.1008,0.096,0.0864,0.096,0.0864,0.0912,0.0768,0.0864,0.1056,0.0816,0.0912,0.1152,0.258065,0.258065,0.225806,0.225806,0.225806,0.193548,0.193548,0.16129,0.193548,0.290323,0.225806,0.193548,0.290323,87.384615,0.092677,0.225806,0.090554,0.317761,9.801021,0.90983,5132,364.717677,300
72,72,64,86,90,67,78,64,103,96,89,109,129,533,226,660,374,610,1038,427,635,352,569,236,375,461,154,596,288,520,971,349,571,249,473,147,266,0.1056,0.0912,0.0864,0.0912,0.1104,0.12,0.1056,0.0912,0.1056,0.1152,0.096,0.0912,0.1056,0.225806,0.193548,0.258065,0.258065,0.258065,0.290323,0.258065,0.225806,0.258065,0.322581,0.225806,0.225806,0.225806,86.076923,0.101169,0.248139,0.096413,0.316633,9.800964,0.786231,6164,361.444699,300
85,85,93,109,92,82,104,99,113,80,120,105,142,475,135,769,733,670,376,501,881,860,421,232,463,390,50,676,624,578,294,397,782,747,341,112,358,0.1104,0.096,0.1248,0.0768,0.096,0.1056,0.1008,0.0912,0.144,0.1008,0.096,0.1056,0.1008,0.354839,0.225806,0.258065,0.225806,0.290323,0.290323,0.258065,0.16129,0.290323,0.258065,0.290323,0.258065,0.258065,100.692308,0.103754,0.263027,0.204543,0.292783,9.800066,0.819912,6658,345.090896,300
120,116,74,131,101,89,76,78,80,109,96,129,125,465,165,372,495,646,306,435,577,284,495,188,447,345,49,298,364,545,217,359,499,204,386,92,318,0.144,0.096,0.1344,0.0672,0.0816,0.1248,0.1056,0.0816,0.1248,0.1104,0.0864,0.0912,0.1104,0.322581,0.258065,0.258065,0.258065,0.258065,0.322581,0.290323,0.16129,0.290323,0.354839,0.225806,0.290323,0.354839,101.846154,0.104492,0.280397,0.208065,0.302936,9.799674,1.020105,5000,362.417379,300
94,91,81,75,74,88,63,76,95,83,80,120,116,685,202,550,348,659,321,304,736,272,598,280,500,591,111,469,273,585,233,241,660,177,515,200,380,0.1008,0.1104,0.096,0.1104,0.0768,0.1248,0.0864,0.0864,0.1056,0.096,0.072,0.1632,0.096,0.225806,0.322581,0.193548,0.290323,0.193548,0.290323,0.16129,0.193548,0.290323,0.290323,0.258065,0.322581,0.258065,87.384615,0.101908,0.253102,0.209585,0.298872,9.79979,0.861929,5571,361.063906,300
110,93,114,82,99,79,58,109,100,82,106,106,104,531,220,932,1305,627,387,375,594,289,543,321,447,421,127,818,1223,528,308,317,485,189,461,215,341,0.1008,0.0912,0.0912,0.1056,0.0528,0.1104,0.0816,0.072,0.1344,0.0912,0.0816,0.1008,0.0768,0.258065,0.258065,0.258065,0.290323,0.16129,0.290323,0.193548,0.193548,0.290323,0.258065,0.258065,0.290323,0.193548,95.538462,0.091569,0.245658,0.214316,0.301623,9.799594,0.782157,6675,360.323698,300
139,106,110,86,82,101,107,91,108,122,92,113,105,1079,222,487,504,648,407,430,538,283,456,277,432,940,116,377,418,566,306,323,447,175,334,185,319,0.1104,0.1056,0.1056,0.1104,0.0816,0.1104,0.0864,0.0816,0.1104,0.1008,0.096,0.1008,0.0768,0.258065,0.290323,0.258065,0.258065,0.258065,0.290323,0.258065,0.193548,0.290323,0.258065,0.290323,0.354839,0.193548,104.769231,0.098215,0.265509,0.209585,0.299022,9.799767,0.844441,5868,357.189424,300
117,115,90,84,85,83,66,106,120,117,116,118,121,561,220,510,366,636,356,344,614,321,406,308,432,444,105,420,282,551,273,278,508,201,289,192,314,0.0912,0.0912,0.1056,0.1008,0.0768,0.1104,0.0864,0.0816,0.1248,0.1056,0.0864,0.072,0.1824,0.193548,0.193548,0.258065,0.225806,0.16129,0.290323,0.225806,0.193548,0.290323,0.290323,0.290323,0.225806,0.580645,102.923077,0.101169,0.263027,0.205165,0.295592,9.799974,0.873856,5195,361.438413,300
112,80,98,97,105,126,86,83,103,118,100,105,122,644,202,487,535,586,349,451,508,222,510,286,417,532,122,389,438,481,223,365,425,119,392,186,312,0.1008,0.1008,0.0816,0.096,0.0768,0.0912,0.072,0.0816,0.1056,0.1008,0.0864,0.0864,0.0864,0.225806,0.290323,0.225806,0.258065,0.16129,0.290323,0.129032,0.258065,0.290323,0.258065,0.290323,0.225806,0.258065,102.692308,0.089723,0.243176,0.212462,0.30091,9.79964,0.914962,5319,369.136436,300
98,106,84,72,92,68,113,84,91,98,95,104,115,499,193,477,474,768,295,380,636,253,526,330,489,401,87,393,402,676,227,267,552,162,428,235,385,0.0864,0.1296,0.1392,0.1056,0.0912,0.1104,0.0768,0.0864,0.096,0.1008,0.072,0.0816,0.0864,0.193548,0.322581,0.354839,0.322581,0.258065,0.290323,0.16129,0.129032,0.225806,0.290323,0.16129,0.193548,0.193548,93.846154,0.097108,0.238213,0.217619,0.304144,9.799422,0.87753,5435,360.363151,300
120,104,97,110,80,97,82,82,84,74,114,110,108,465,234,388,398,637,466,366,591,275,434,312,422,345,130,291,288,557,369,284,509,191,360,198,312,0.0912,0.1056,0.12,0.1008,0.0864,0.1152,0.0912,0.0816,0.1008,0.1008,0.0816,0.0912,0.096,0.193548,0.354839,0.258065,0.290323,0.225806,0.258065,0.290323,0.193548,0.258065,0.290323,0.258065,0.258065,0.290323,97.076923,0.097108,0.263027,0.216238,0.290435,9.799859,0.885308,5096,362.092161,300
120,114,94,101,85,90,109,83,110,79,72,98,117,666,190,392,383,629,332,378,604,287,388,272,507,546,76,298,282,544,242,269,521,177,309,200,409,0.1056,0.0912,0.1152,0.1008,0.0768,0.12,0.0912,0.096,0.0912,0.0816,0.072,0.0864,0.0912,0.258065,0.290323,0.290323,0.290323,0.258065,0.354839,0.258065,0.225806,0.258065,0.225806,0.16129,0.225806,0.193548,97.846154,0.093785,0.253102,0.211783,0.298193,9.799732,0.931,5145,355.484623,300
107,91,85,109,91,99,96,81,92,97,91,108,102,525,208,405,417,653,338,314,620,216,460,288,476,418,117,320,308,562,239,218,539,124,363,197,368,0.0912,0.0768,0.0864,0.096,0.0912,0.1008,0.0672,0.0816,0.1056,0.0912,0.0864,0.0816,0.0816,0.193548,0.16129,0.258065,0.258065,0.258065,0.290323,0.129032,0.258065,0.258065,0.290323,0.225806,0.193548,0.225806,96.076923,0.087508,0.230769,0.212796,0.296536,9.799778,0.936031,5022,366.419406,300
115,121,120,79,80,82,90,93,105,101,72,109,117,766,179,480,417,644,454,822,485,242,498,273,376,651,58,360,338,564,372,732,392,137,397,201,267,0.1008,0.1008,0.1392,0.096,0.096,0.1008,0.0912,0.096,0.1248,0.1104,0.0912,0.1248,0.0816,0.290323,0.290323,0.290323,0.225806,0.258065,0.290323,0.225806,0.193548,0.290323,0.290323,0.290323,0.354839,0.16129,98.769231,0.104123,0.265509,0.210333,0.311776,9.799352,0.876146,5753,360.755314,300
79,90,102,104,101,73,97,99,95,97,99,151,127,616,269,413,443,635,355,393,639,518,472,248,545,537,179,311,339,534,282,296,540,423,375,149,394,0.1008,0.1008,0.1056,0.1104,0.0864,0.1056,0.072,0.0576,0.1104,0.1056,0.048,0.0816,0.0864,0.290323,0.258065,0.290323,0.322581,0.193548,0.258065,0.225806,0.225806,0.290323,0.258065,0.193548,0.16129,0.258065,101.076923,0.090092,0.248139,0.214166,0.300254,9.79964,0.836489,5673,353.354796,300
101,95,112,119,98,99,88,102,106,109,89,117,103,587,246,467,537,778,373,380,647,808,383,437,430,486,151,355,418,680,274,292,545,702,274,348,313,0.1056,0.0768,0.0864,0.0816,0.0912,0.1008,0.096,0.1008,0.0912,0.0672,0.072,0.096,0.0768,0.290323,0.225806,0.193548,0.16129,0.258065,0.322581,0.258065,0.290323,0.290323,0.258065,0.16129,0.290323,0.258065,102.923077,0.087877,0.25062,0.206684,0.305031,9.799663,0.746953,6176,366.170057,300
109,123,103,115,95,116,67,94,103,90,117,143,126,578,224,500,395,633,350,356,609,249,385,361,462,469,101,397,280,538,234,289,515,146,295,244,319,0.0912,0.0672,0.1104,0.1344,0.0912,0.096,0.0528,0.0912,0.1008,0.0912,0.0768,0.096,0.0672,0.193548,0.258065,0.290323,0.419355,0.258065,0.290323,0.193548,0.258065,0.290323,0.258065,0.16129,0.290323,0.129032,107.769231,0.089723,0.253102,0.208583,0.309059,9.799467,0.898488,5228,365.851872,300
100,97,92,114,120,72,97,111,114,105,95,120,114,511,212,410,608,842,333,457,617,239,460,332,493,411,115,318,494,722,261,360,506,125,355,237,373,0.0912,0.0912,0.0864,0.0912,0.0672,0.0912,0.0768,0.0864,0.1008,0.0912,0.072,0.1008,0.096,0.193548,0.258065,0.193548,0.193548,0.290323,0.290323,0.193548,0.225806,0.258065,0.225806,0.16129,0.258065,0.290323,103.923077,0.087877,0.233251,0.210172,0.30335,9.799606,0.883519,5628,364.068706,300
102,81,86,102,122,76,87,64,97,79,82,114,115,490,180,507,1340,602,390,477,800,248,619,245,470,388,99,421,1238,480,314,390,736,151,540,163,356,0.1056,0.0864,0.096,0.096,0.0864,0.1056,0.096,0.0816,0.096,0.0864,0.072,0.0864,0.1008,0.258065,0.225806,0.258065,0.258065,0.258065,0.258065,0.258065,0.193548,0.193548,0.258065,0.225806,0.193548,0.322581,92.846154,0.091938,0.243176,0.213268,0.307171,9.799398,0.849622,6483,372.267073,300
78,110,97,81,71,89,76,92,105,87,113,118,131,454,196,489,869,563,370,323,531,283,407,289,399,376,86,392,788,492,281,247,439,178,320,176,281,0.1104,0.1152,0.1152,0.1008,0.0912,0.1008,0.0816,0.0912,0.1104,0.096,0.0912,0.1056,0.1056,0.290323,0.290323,0.258065,0.258065,0.225806,0.290323,0.16129,0.16129,0.258065,0.290323,0.290323,0.258065,0.258065,96,0.101169,0.253102,0.217239,0.303615,9.799456,0.891792,5304,367.221041,300
133,110,93,94,88,81,90,97,91,112,90,130,101,502,291,586,368,578,331,429,994,356,612,265,504,369,181,493,274,490,250,339,897,265,500,175,374,0.1104,0.0864,0.096,0.1152,0.0912,0.1104,0.1008,0.0912,0.0864,0.0816,0.0768,0.0768,0.0864,0.387097,0.258065,0.258065,0.290323,0.193548,0.258065,0.225806,0.225806,0.225806,0.258065,0.258065,0.258065,0.193548,100.769231,0.093046,0.253102,0.212117,0.303016,9.799583,0.811941,5917,370.536847,300
97,76,93,83,107,73,105,90,103,105,117,103,75,650,163,623,331,680,863,376,601,287,393,408,497,553,87,530,248,573,790,271,511,184,288,291,394,0.096,0.096,0.096,0.12,0.0912,0.1008,0.0624,0.0912,0.12,0.0816,0.0624,0.1008,0.0912,0.193548,0.193548,0.193548,0.322581,0.193548,0.290323,0.258065,0.193548,0.290323,0.258065,0.16129,0.322581,0.258065,94.384615,0.093046,0.240695,0.216318,0.304731,9.799445,0.837976,5947,364.129405,300
139,134,119,113,104,86,163,82,110,93,116,123,127,700,243,470,982,804,329,531,647,353,476,374,425,561,109,351,869,700,243,368,565,243,383,258,302,0.1392,0.1968,0.1056,0.0912,0.1008,0.0912,0.1296,0.12,0.3024,0.2208,0.1056,0.0864,0.1392,0.354839,0.451613,0.225806,0.290323,0.290323,0.290323,0.258065,0.258065,0.548387,0.419355,0.225806,0.225806,0.322581,116.076923,0.140677,0.320099,1.293203,6.22794,7.452954,0.76183,6461,372.161274,300
136,95,100,129,125,100,124,67,110,99,105,108,116,588,259,520,696,680,412,463,615,360,478,373,479,452,164,420,567,555,312,339,548,250,379,268,371,0.1008,0.1632,0.2448,0.1104,0.1104,0.1152,0.1488,0.0912,0.264,0.1968,0.1296,0.1824,0.12,0.354839,0.419355,0.451613,0.290323,0.258065,0.290323,0.387097,0.225806,0.483871,0.419355,0.258065,0.419355,0.290323,108.769231,0.152123,0.349876,1.518684,5.843337,7.719482,0.770278,6039,380.774086,300
115,130,106,96,99,94,113,131,117,113,105,113,117,548,247,542,521,703,347,480,503,287,495,330,393,433,117,436,425,604,253,367,372,170,382,225,280,0.0912,0.12,0.1776,0.1008,0.0816,0.0912,0.1824,0.1824,0.0816,0.0864,0.1104,0.1152,0.0912,0.322581,0.354839,0.419355,0.290323,0.258065,0.258065,0.322581,0.322581,0.258065,0.290323,0.258065,0.258065,0.290323,111.461538,0.116308,0.300248,1.259477,5.69416,7.876981,0.829853,5513,374.516385,300
144,113,111,114,119,124,118,79,111,113,78,146,127,558,301,492,483,667,394,380,579,325,480,343,401,414,188,381,369,548,270,262,500,214,367,265,255,0.1104,0.1728,0.2784,0.0672,0.12,0.1152,0.096,0.12,0.096,0.3024,0.12,0.1104,0.1104,0.354839,0.451613,0.516129,0.225806,0.258065,0.322581,0.258065,0.354839,0.258065,0.451613,0.387097,0.225806,0.290323,115.153846,0.139938,0.334988,1.463939,5.706637,7.831975,0.79405,5530,359.749816,300
73,82,89,97,107,90,66,108,95,110,83,82,72,1276,395,588,1183,806,1688,1255,1099,1335,1179,938,267,1203,313,499,1086,699,1598,1189,991,1240,1069,855,185,0.1056,0.1296,0.1296,0.0912,0.096,0.1104,0.1104,0.1008,0.096,0.0816,0.096,0.1104,0.1056,0.258065,0.322581,0.322581,0.129032,0.225806,0.258065,0.258065,0.258065,0.193548,0.258065,0.225806,0.225806,0.193548,88.769231,0.104862,0.240695,0.375717,0.244773,9.796314,0.402162,12081,346.168425,301
75,91,98,88,58,102,51,85,100,77,90,75,71,1228,397,482,1690,730,1550,857,1451,1254,1289,925,331,1153,306,384,1602,672,1448,806,1366,1154,1212,835,256,0.1152,0.1392,0.1056,0.1104,0.144,0.1488,0.0672,0.1152,0.12,0.1056,0.1392,0.096,0.1104,0.225806,0.354839,0.225806,0.193548,0.354839,0.322581,0.225806,0.258065,0.258065,0.258065,0.290323,0.193548,0.258065,81.615385,0.116677,0.263027,0.371378,0.247362,9.796417,0.403178,12255,351.375915,301
70,78,85,69,85,77,60,72,89,83,83,62,63,537,323,378,1885,700,1075,765,699,1110,521,894,248,467,245,293,1816,615,998,705,627,1021,438,811,186,0.1008,0.1296,0.12,0.144,0.1056,0.1056,0.1152,0.1056,0.1296,0.096,0.1152,0.1056,0.096,0.193548,0.290323,0.290323,0.322581,0.225806,0.193548,0.258065,0.258065,0.290323,0.225806,0.258065,0.193548,0.193548,75.076923,0.112985,0.245658,0.377444,0.250528,9.796106,0.572531,9198,347.892498,301
73,67,83,69,95,70,91,70,94,84,72,87,88,1111,396,314,1151,687,1684,799,638,1321,426,824,324,1038,329,231,1082,592,1614,708,568,1227,342,752,237,0.1248,0.1152,0.1008,0.1104,0.096,0.1488,0.12,0.1248,0.1392,0.1152,0.1152,0.1104,0.0816,0.290323,0.290323,0.193548,0.258065,0.193548,0.354839,0.290323,0.290323,0.290323,0.258065,0.225806,0.258065,0.193548,80.230769,0.115569,0.260546,0.366025,0.249331,9.796567,0.556094,9763,343.00268,301
70,86,80,65,93,88,86,93,87,99,79,74,107,575,390,621,1296,803,1052,943,638,766,440,846,246,505,304,541,1231,710,964,857,545,679,341,767,172,0.1152,0.1296,0.12,0.1296,0.1104,0.1584,0.1056,0.1248,0.1584,0.1008,0.1344,0.1104,0.1008,0.225806,0.354839,0.258065,0.258065,0.225806,0.387097,0.258065,0.225806,0.387097,0.225806,0.290323,0.290323,0.193548,85.153846,0.122954,0.275434,0.357876,0.250954,9.79682,0.545106,8723,350.384571,301
