@relation keystroketouch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute holdtime14 numeric
@attribute downdown1 numeric
@attribute downdown2 numeric
@attribute downdown3 numeric
@attribute downdown4 numeric
@attribute downdown5 numeric
@attribute downdown6 numeric
@attribute downdown7 numeric
@attribute downdown8 numeric
@attribute downdown9 numeric
@attribute downdown10 numeric
@attribute downdown11 numeric
@attribute downdown12 numeric
@attribute downdown13 numeric
@attribute updown1 numeric
@attribute updown2 numeric
@attribute updown3 numeric
@attribute updown4 numeric
@attribute updown5 numeric
@attribute updown6 numeric
@attribute updown7 numeric
@attribute updown8 numeric
@attribute updown9 numeric
@attribute updown10 numeric
@attribute updown11 numeric
@attribute updown12 numeric
@attribute updown13 numeric
@attribute pressure1 numeric
@attribute pressure2 numeric
@attribute pressure3 numeric
@attribute pressure4 numeric
@attribute pressure5 numeric
@attribute pressure6 numeric
@attribute pressure7 numeric
@attribute pressure8 numeric
@attribute pressure9 numeric
@attribute pressure10 numeric
@attribute pressure11 numeric
@attribute pressure12 numeric
@attribute pressure13 numeric
@attribute pressure14 numeric
@attribute fingerarea1 numeric
@attribute fingerarea2 numeric
@attribute fingerarea3 numeric
@attribute fingerarea4 numeric
@attribute fingerarea5 numeric
@attribute fingerarea6 numeric
@attribute fingerarea7 numeric
@attribute fingerarea8 numeric
@attribute fingerarea9 numeric
@attribute fingerarea10 numeric
@attribute fingerarea11 numeric
@attribute fingerarea12 numeric
@attribute fingerarea13 numeric
@attribute fingerarea14 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute user_id {1,2,3,4,5,6,7,8,9,10,20,21,24,25,26,27,28,29,35,36,37,38,40,41,50,51,53,54,55,65,66,68,69,70,71,73,80,81,82,83,84,85}

@data
0.310345,0.191111,0.262097,0.187675,0.227106,0.263889,0.224265,0.303738,0.196,0.242009,0.098571,0.288991,0.371728,0.338028,0.008245,0.135413,0.01954,0.03643,0.054778,0.03123,0.016173,0.062698,0.029661,0.040947,0.003971,0.126084,0.008515,0.009016,0.173993,0.018776,0.037023,0.062253,0.030323,0.017835,0.070256,0.030293,0.044004,0.003923,0.126695,0.009244,0.170507,0.281553,0.210843,0.23741,0.365854,0.329897,0.195489,0.302326,0.38835,0.263636,0.333333,0.195312,0.181818,0.386364,0.242991,0.214286,0.354839,0.259259,0.412442,0.37037,0.239631,0.259259,0.259259,0.222222,0.222222,0.247312,0.175627,0.296296,0.241584,0.308988,0.369883,51
0.362069,0.288889,0.334677,0.226891,0.260073,0.287037,0.238971,0.420561,0.22,0.324201,0.09,0.183486,0.366492,0.234742,0.006366,0.12286,0.02448,0.011788,0.053786,0.041857,0.048073,0.045486,0.015711,0.036161,0.002722,0.085955,0.009003,0.006837,0.153676,0.022398,0.01165,0.060372,0.040668,0.049492,0.048544,0.016051,0.037654,0.002722,0.092433,0.009805,0.170507,0.330097,0.144578,0.266187,0.268293,0.278351,0.165414,0.244186,0.300971,0.227273,0.333333,0.21875,0.181818,0.295455,0.168224,0.321429,0.103943,0.407407,0.205069,0.185185,0.239631,0.074074,0.185185,0.148148,0.259259,0.318996,0.175627,0.148148,0.281683,0.259861,0.253753,51
0.318966,0.28,0.298387,0.137255,0.29304,0.226852,0.367647,0.378505,0.22,0.278539,0.102857,0.256881,0.39267,0.211268,0.00614,0.140358,0.021383,0.07286,0.033046,0.019415,0.044848,0.058658,0.011284,0.042631,0.002738,0.090909,0.009213,0.006863,0.171407,0.019959,0.074381,0.038797,0.018967,0.044538,0.063372,0.011622,0.044974,0.002666,0.093419,0.009665,0.135945,0.281553,0.174699,0.208633,0.280488,0.371134,0.255639,0.360465,0.398058,0.236364,0.345238,0.195312,0.165289,0.363636,0.17757,0.25,0.283154,0.259259,0.205069,0.37037,0.308756,0.259259,0.185185,0.185185,0.185185,0.21147,0.175627,0.185185,0.273762,0.295278,0.296399,51
0.413793,0.28,0.233871,0.170868,0.263736,0.287037,0.264706,0.261682,0.196,0.255708,0.121429,0.270642,0.408377,0.286385,0.005614,0.129707,0.021162,0.028403,0.036618,0.025767,0.036414,0.045486,0.031899,0.03102,0.002738,0.099331,0.009911,0.005786,0.161064,0.02092,0.029349,0.043151,0.024556,0.037503,0.054545,0.032532,0.033862,0.002562,0.10106,0.010155,0.170507,0.31068,0.156627,0.208633,0.365854,0.226804,0.180451,0.290698,0.271845,0.209091,0.309524,0.179687,0.256198,0.295455,0.205607,0.285714,0.283154,0.185185,0.308756,0.111111,0.239631,0.148148,0.222222,0.148148,0.185185,0.175627,0.462366,0.185185,0.270792,0.257521,0.283035,51
0.297414,0.244444,0.241935,0.156863,0.197802,0.162037,0.261029,0.331776,0.168,0.173516,0.075714,0.252294,0.303665,0.220657,0.006591,0.119437,0.031338,0.028571,0.043068,0.030695,0.019943,0.059185,0.028518,0.031906,0.004483,0.112707,0.012842,0.007439,0.154045,0.030973,0.029797,0.051366,0.031096,0.021105,0.065666,0.029483,0.036332,0.004563,0.115356,0.014497,0.170507,0.281553,0.150602,0.244604,0.292683,0.28866,0.225564,0.383721,0.252427,0.227273,0.27381,0.226563,0.181818,0.284091,0.224299,0.214286,0.175627,0.37037,0.37788,0.259259,0.239631,0.296296,0.148148,0.185185,0.185185,0.21147,0.283154,0.111111,0.189604,0.266879,0.300292,51
0.353448,0.386667,0.370968,0.165266,0.3663,0.296296,0.294118,0.364486,0.204,0.3379,0.112857,0.201835,0.272251,0.239437,0.004712,0.154431,0.023227,0.101207,0.036023,0.020008,0.017959,0.062522,0.013188,0.030488,0.00325,0.103295,0.01012,0.005235,0.17621,0.020476,0.102106,0.039786,0.018669,0.018677,0.067785,0.013718,0.031746,0.003122,0.108701,0.012186,0.792627,0.262136,0.13253,0.208633,0.121951,0.257732,0.135338,0.267442,0.300971,0.245455,0.261905,0.195312,0.198347,0.318182,0.551402,0.285714,0.247312,0.185185,0.06682,0.148148,0.205069,0.148148,0.222222,0.296296,0.185185,0.103943,0.247312,0.185185,0.30297,0.359247,0.249048,51
0.314655,0.266667,0.112903,0.134454,0.333333,0.300926,0.279412,0.443925,0.264,0.369863,0.1,0.188073,0.387435,0.183099,0.008872,0.215671,0.044831,0.409935,0.037015,0.066021,0.030213,0.142255,0.015521,0.044669,0.00297,0.167699,0.009422,0.009618,0.245659,0.046866,0.410776,0.041667,0.064689,0.031112,0.144925,0.015337,0.045238,0.002914,0.173527,0.009945,0.135945,0.252427,0.174699,0.194245,0.353659,0.371134,0.157895,0.22093,0.23301,0.181818,0.416667,0.257812,0.181818,0.693182,0.17757,0.178571,0.283154,0.148148,0.274194,0.37037,0.170507,0.222222,0.148148,0.185185,0.222222,0.283154,0.103943,0.740741,0.260396,0.292939,0.333032,51
0.413793,0.302222,0.314516,0.168067,0.278388,0.310185,0.286765,0.448598,0.172,0.310502,0.05,0.197248,0.418848,0.253521,0.007543,0.123241,0.020351,0.071344,0.031557,0.138989,0.070893,0.041974,0.01533,0.035008,0.004427,0.111221,0.008445,0.007714,0.152937,0.018628,0.072253,0.037708,0.137642,0.071637,0.043954,0.016242,0.036772,0.004651,0.116835,0.008544,0.758064,0.252427,0.150602,0.208633,0.219512,0.247423,0.172932,0.290698,0.242718,0.209091,0.702381,0.1875,0.173554,0.295455,0.551402,0.214286,0.21147,0.185185,0.239631,0.111111,0.135945,0.185185,0.185185,0.222222,0.888889,0.175627,0.139785,0.148148,0.277723,0.394665,0.322314,51
0.439655,0.32,0.254032,0.159664,0.252747,0.324074,0.238971,0.439252,0.288,0.200913,0.088571,0.266055,0.335079,0.225352,0.006491,0.140358,0.019687,0.14151,0.034931,0.044944,0.124076,0.105198,0.013712,0.032615,0.004299,0.108992,0.013889,0.006512,0.168083,0.019072,0.142433,0.041766,0.043284,0.12539,0.107855,0.013241,0.036508,0.004307,0.110919,0.015127,0.274194,0.572816,0.180723,0.258993,0.243902,0.216495,0.180451,0.162791,0.262136,0,0.238095,0.210937,0.132231,0.238636,0.214953,0.678571,0.283154,0.185185,0.170507,0.111111,0.170507,0.037037,0.148148,0.074074,0.185185,0.175627,0.103943,0.148148,0.276733,0.246013,0.21578,51
0.418103,0.284444,0.197581,0.215686,0.252747,0.305556,0.209559,0.275701,0.192,0.278539,0.102857,0.224771,0.356021,0.305164,0.006466,0.146444,0.01954,0.039573,0.032946,0.031289,0.019943,0.050053,0.009808,0.047151,0.003698,0.110478,0.015355,0.006612,0.176949,0.019959,0.039599,0.039786,0.029847,0.021798,0.058605,0.010479,0.049471,0.003627,0.114617,0.016318,0.205069,0.320388,0.174699,0.251799,0.268293,0.608247,0.210526,0.348837,0.262136,0.536364,0.309524,0.21875,0.429752,0.238636,0.205607,0.392857,0.283154,0.407407,0.274194,0.814815,0.412442,0.296296,0.148148,0.666667,0.259259,0.318996,0.677419,0.074074,0.257426,0.38703,0.581334,51
0.344828,0.297778,0.370968,0.176471,0.263736,0.333333,0.25,0.331776,0.212,0.232877,0.051429,0.243119,0.272251,0.183099,0.017418,0.139977,0.01954,0.00943,0.02729,0.022799,0.01528,0.051633,0.032232,0.047771,0.003602,0.110726,0.008166,0.017983,0.16956,0.01678,0.010306,0.033848,0.020988,0.016596,0.058076,0.032674,0.05097,0.003819,0.113877,0.010225,0.170507,0,0.13253,0.179856,0.719512,0.350515,0.172932,0.337209,0.281553,0.209091,0.238095,0.203125,0.190083,0.352273,0.121495,0.107143,0.175627,0.185185,0.723502,0.37037,0.205069,0.185185,0.185185,0.222222,0.111111,0.21147,0.139785,0.148148,0.241584,0.256352,0.28126,51
0.37069,0.217778,0.221774,0.187675,0.18315,0.37037,0.301471,0.364486,0.204,0.292237,0.084286,0.256881,0.319372,0.211268,0.007443,0.149486,0.021973,0.097839,0.034038,0.021908,0.02292,0.04935,0.028899,0.042719,0.003306,0.115432,0.007259,0.007864,0.185445,0.021954,0.098297,0.042755,0.019621,0.023532,0.054545,0.029436,0.044797,0.003338,0.117821,0.008684,0.308756,0.262136,0.168675,0.208633,0.256098,0.226804,0.172932,0.255814,0.281553,0.272727,0.333333,0.195312,0.181818,0.306818,0.233645,0.214286,0.21147,0.185185,0.205069,0.222222,0.239631,0.148148,0.148148,0.222222,0.259259,0.139785,0.139785,0.148148,0.248515,0.274928,0.217338,51
0.327586,0.28,0.330645,0.190476,0.344322,0.375,0.297794,0.299065,0.276,0.159817,0.098571,0.288991,0.382199,0.253521,0.018746,0.125143,0.022563,0.042605,0.030465,0.077777,0.019596,0.060239,0.033041,0.112647,0.002634,0.112955,0.01005,0.01941,0.156631,0.02055,0.043128,0.034838,0.07551,0.020263,0.067961,0.032722,0.116931,0.002586,0.113631,0.010645,0.205069,0.281553,0.150602,0.194245,0.280488,0.257732,0.150376,0.255814,0.281553,0.136364,0.285714,0.210937,0.165289,0.272727,0.196262,0.285714,0.283154,0.148148,0.205069,0.111111,0.135945,0.185185,0.259259,0.111111,0.222222,0.175627,0.175627,0.148148,0.292574,0.224443,0.20899,51
0.375,0.284444,0.330645,0.193277,0.230769,0.444444,0.235294,0.38785,0.288,0.283105,0.1,0.307339,0.403141,0.352113,0.010501,0.128566,0.030305,0.015942,0.035824,0.024996,0.014784,0.068669,0.014473,0.0491,0.003914,0.108744,0.011655,0.010895,0.159586,0.028312,0.016467,0.04325,0.021761,0.016299,0.07308,0.014003,0.051323,0.003859,0.108455,0.011976,0.205069,0.242718,0.138554,0.18705,0.268293,0.247423,0.157895,0.27907,0.281553,0.236364,0.25,0.203125,0.173554,0.306818,0.196262,0.25,0.247312,0.185185,0.205069,0.185185,0.205069,0.111111,0.185185,0.222222,0.185185,0.21147,0.139785,0.148148,0.321782,0.230291,0.214223,51
0.284483,0.293333,0.395161,0.151261,0.249084,0.263889,0,0.598131,0.26,0.269406,0.085714,0.40367,0.39267,0.347418,0.021954,0.120198,0.022268,0.05529,0.031259,0.023749,0.046088,0.064981,0.029137,0.05495,0.003642,0.101808,0.007817,0.022867,0.15072,0.019072,0.05657,0.038203,0.022831,0.050731,0.06143,0.029007,0.057407,0.003667,0.096377,0.008264,0.205069,0.242718,0.156627,0.194245,0.280488,0.268041,0.037594,0.151163,0.262136,0.209091,0.27381,0.203125,0.157025,0.295455,0.17757,0.214286,0.318996,0.148148,0.239631,0.185185,0.135945,0.074074,0.222222,0.185185,0.185185,0.21147,0.103943,0.185185,0.285644,0.199879,0.202199,51
0.353448,0.231111,0.278226,0.154062,0.311355,0.268519,0.283088,0.35514,0.2,0.356164,0.101429,0.330275,0.335079,0.267606,0.007995,0.125903,0.042472,0.049284,0.060633,0.020068,0.015627,0.053916,0.015759,0.058318,0.004459,0.131038,0.009701,0.008516,0.161433,0.04147,0.050521,0.065816,0.019086,0.016497,0.059488,0.016337,0.059083,0.004395,0.129406,0.010925,0.205069,0.242718,0.144578,0.208633,0.231707,0.28866,0.180451,0.290698,0.262136,0.172727,0.321429,0.195312,0.157025,0.272727,0.168224,0.178571,0.175627,0.185185,0.205069,0.259259,0.239631,0.185185,0.259259,0.148148,0.111111,0.21147,0.175627,0.111111,0.279703,0.230291,0.206653,51
0.443966,0.195556,0.266129,0.165266,0.29304,0.236111,0.294118,0.294393,0.284,0.3379,0.085714,0.201835,0.486911,0.286385,0.008746,0.128566,0.025439,0.031322,0.041183,0.037701,0.015082,0.058658,0.013283,0.049632,0.00333,0.100817,0.009911,0.008741,0.166975,0.024616,0.032374,0.046912,0.03716,0.015804,0.066549,0.01286,0.050794,0.003354,0.106236,0.009104,0.170507,0.242718,0.138554,0.201439,0.268293,0.268041,0.157895,0.244186,0.262136,0.218182,0.27381,0.1875,0.132231,0.284091,0.186916,0.214286,0.247312,0.185185,0.205069,0.185185,0.205069,0.185185,0.259259,0.185185,0.222222,0.175627,0.139785,0.148148,0.281188,0.210734,0.223911,51
0.383621,0.28,0.217742,0.19888,0.300366,0.282407,0.323529,0.35514,0.316,0.30137,0.074286,0.211009,0.293194,0.215962,0.014886,0.189426,0.021531,0.117148,0.02729,0.028617,0.016272,0.041798,0.056561,0.058318,0.004227,0.112955,0.008445,0.015228,0.219062,0.021585,0.117341,0.032858,0.027469,0.016596,0.047308,0.055775,0.060141,0.004315,0.117821,0.010225,0.170507,0.223301,0.120482,0.18705,0.231707,0.257732,0.157895,0.27907,0.271845,0.245455,0.27381,0.203125,0.14876,0.284091,0.140187,0.285714,0.21147,0.148148,0.135945,0.148148,0.205069,0.185185,0.259259,0.148148,0.259259,0.175627,0.139785,0.111111,0.271287,0.210734,0.199084,51
0.413793,0.275556,0.258065,0.187675,0.252747,0.25463,0.231618,0.336449,0.128,0.242009,0.09,0.220183,0.424084,0.375587,0.009273,0.228224,0.023153,0.02133,0.025901,0.017515,0.014089,0.043906,0.012474,0.049012,0.002746,0.141194,0.007468,0.009442,0.257111,0.022472,0.021956,0.032759,0.016707,0.015655,0.050132,0.013908,0.052028,0.002746,0.145428,0.007494,0.170507,0.262136,0.138554,0.194245,0.280488,0.257732,0.180451,0.290698,0.262136,0.236364,0.285714,0.203125,0.165289,0.284091,0.17757,0.214286,0.175627,0.111111,0.239631,0.185185,0.205069,0.185185,0.222222,0.148148,0.148148,0.21147,0.139785,0.148148,0.259406,0.230618,0.191732,51
0.323276,0.235556,0.25,0.170868,0.069597,0.25,0.246324,0.214953,0.192,0.726027,0.108571,0.256881,0.329843,0.295775,0.006691,0.11259,0.021826,0.024698,0.043862,0.015496,0.01399,0.043203,0.065797,0.075335,0.004531,0.116671,0.007049,0.007388,0.148134,0.021289,0.025653,0.055622,0.014745,0.015358,0.054016,0.066492,0.068871,0.004427,0.119053,0.008334,0.239631,0.262136,0.150602,0.201439,0.073171,0.247423,0.195489,0.302326,0.291262,0.1,0.27381,0.1875,0.173554,0.272727,0.233645,0.25,0.318996,0.222222,0.205069,0.148148,0.239631,0.185185,0.259259,0.111111,0.185185,0.247312,0.139785,0.148148,0.257921,0.214758,0.243504,51
0.258621,0.208889,0.326613,0.145658,0.175824,0.157407,0.261029,0.429907,0.236,0.196347,0.072857,0.256881,0.282723,0.225352,0.009022,0.215671,0.021531,0.006118,0.107076,0.014249,0.018257,0.04935,0.017949,0.057697,0.003858,0.110726,0.008724,0.010093,0.250462,0.019589,0.007617,0.115796,0.014686,0.01942,0.052074,0.0181,0.061552,0.003955,0.113138,0.010645,0.239631,0.252427,0.150602,0.230216,0.304878,0.257732,0.172932,0.302326,0.271845,0.209091,0.309524,0.210937,0.181818,0.284091,0.196262,0.178571,0.247312,0.185185,0.239631,0.185185,0.205069,0.148148,0.222222,0.074074,0.222222,0.21147,0.175627,0.074074,0.205446,0.259207,0.198523,51
0.357759,0.2,0.217742,0.145658,0.208791,0.291667,0.172794,0.285047,0.196,0.196347,0.127143,0.321101,0.424084,0.300469,0.013934,0.13275,0.020867,0.008195,0.033145,0.019949,0.022424,0.084651,0.083841,0.052557,0.003762,0.390884,0.015983,0.014426,0.170669,0.02092,0.00969,0.041172,0.018669,0.024771,0.093027,0.084496,0.056437,0.003555,0.388464,0.016038,0.170507,0.262136,0.150602,0.201439,0.329268,0.237113,0.150376,0.267442,0.271845,0.190909,0.297619,0.1875,0.165289,0.272727,0.168224,0.214286,0.21147,0.222222,0.274194,0.148148,0.239631,0.185185,0.222222,0.148148,0.185185,0.139785,0.103943,0.148148,0.236139,0.22243,0.206653,51
0.297414,0.271111,0.149194,0.120448,0.245421,0.314815,0.231618,0.415888,0.26,0.196347,0.062857,0.266055,0.382199,0.29108,0.048168,0.166603,0.032591,0.006006,0.026099,0.018702,0.018802,0.043555,0.037707,0.033502,0.003714,0.107258,0.007956,0.048989,0.197636,0.03393,0.008009,0.033155,0.017123,0.020362,0.046778,0.03758,0.037478,0.003867,0.109194,0.008544,0.135945,0.281553,0.13253,0.172662,0.304878,0.268041,0.165414,0.302326,0.320388,0.236364,0.27381,0.210937,0.173554,0.295455,0.17757,0.25,0.175627,0.222222,0.239631,0.222222,0.239631,0.148148,0.259259,0.185185,0.185185,0.283154,0.139785,0.148148,0.228218,0.232115,0.244065,51
0.241379,0.253333,0.258065,0.123249,0.282051,0.342593,0.235294,0.205607,0.232,0.159817,0.074286,0.357798,0.308901,0.169014,0.008195,0.149486,0.048592,0.099747,0.054084,0.019474,0.014933,0.044433,0.032184,0.085172,0.010495,0.383701,0.016401,0.009367,0.18249,0.047975,0.10149,0.060075,0.01754,0.016448,0.055605,0.032389,0.089594,0.010584,0.379344,0.017998,0.170507,0.242718,0.120482,0.208633,0.243902,0.268041,0.180451,0.290698,0.291262,0.227273,0.297619,0.171875,0.165289,0.227273,0.168224,0.214286,0.21147,0.185185,0.135945,0.148148,0.239631,0.185185,0.222222,0.148148,0.222222,0.175627,0.139785,0.111111,0.206436,0.217752,0.190953,51
0.301724,0.2,0.221774,0.145658,0.208791,0.222222,0.238971,0.257009,0.16,0.200913,0.074286,0.256881,0.34555,0.211268,0.017618,0.128186,0.022416,0.012012,0.033542,0.019118,0.013494,0.063049,0.014188,0.035895,0.003626,0.108001,0.008654,0.018434,0.166236,0.022398,0.013498,0.041568,0.018729,0.014962,0.072374,0.015242,0.039771,0.003715,0.110426,0.009735,0.205069,0.252427,0.150602,0.18705,0.268293,0.257732,0.157895,0.290698,0.271845,0.218182,0.297619,0.179687,0.165289,0.318182,0.17757,0.25,0.247312,0.185185,0.170507,0.185185,0.135945,0.185185,0.222222,0.111111,0.222222,0.175627,0.103943,0.148148,0.182673,0.2338,0.191732,51
0.474138,0.253333,0.294355,0.176471,0.238095,0.287037,0.272059,0.280374,0.164,0.200913,0.078571,0.422018,0.424084,0.220657,0.01426,0.146444,0.022416,0.018299,0.047038,0.039067,0.01151,0.046716,0.017806,0.044846,0.002418,0.098588,0.010818,0.014076,0.179535,0.021067,0.019155,0.054236,0.037874,0.012534,0.055075,0.018814,0.048677,0.002482,0.092186,0.010855,0.239631,0.242718,0.168675,0.201439,0.329268,0.28866,0.195489,0.290698,0.31068,0.227273,0.27381,0.25,0.157025,0.295455,0.186916,0.214286,0.21147,0.222222,0.239631,0.222222,0.239631,0.222222,0.222222,0.111111,0.222222,0.21147,0.139785,0.148148,0.268812,0.272073,0.234377,51
0.318966,0.342222,0.298387,0.170868,0.238095,0.361111,0.330882,0.28972,0.168,0.200913,0.087143,0.215596,0.340314,0.126761,0.00797,0.121339,0.022932,0.007129,0.033542,0.023749,0.016024,0.081138,0.012236,0.029779,0.003906,0.118652,0.011167,0.008691,0.147765,0.021511,0.008121,0.040776,0.021583,0.01625,0.08932,0.013194,0.033686,0.003923,0.123244,0.012326,0.170507,0.271845,0.13253,0.215827,0.280488,0.28866,0.172932,0.27907,0.271845,0.245455,0.285714,0.203125,0.165289,0.284091,0.186916,0.321429,0.21147,0.259259,0.239631,0.259259,0.170507,0.111111,0.185185,0.185185,0.185185,0.21147,0.103943,0.185185,0.240594,0.237636,0.234377,51
0.366379,0.284444,0.270161,0.170868,0.135531,0.199074,0.386029,0.299065,0.104,0.255708,0.061429,0.165138,0.193717,0.206573,0.01035,0.139597,0.029494,0.007859,0.098442,0.017158,0.028328,0.060414,0.043658,0.033324,0.003586,0.128313,0.011097,0.010795,0.170299,0.028607,0.00885,0.108274,0.017064,0.027793,0.068138,0.045392,0.036155,0.003747,0.135568,0.014217,0.135945,0.242718,0.13253,0.194245,0.280488,0.268041,0.157895,0.302326,0.262136,0.227273,0.261905,0.195312,0.123967,0.261364,0.168224,0.214286,0.21147,0.148148,0.239631,0.148148,0.135945,0.185185,0.148148,0.259259,0.148148,0.21147,0.175627,0.185185,0.191584,0.205212,0.20142,51
0.275862,0.115556,0.008065,0.095238,0.241758,0.208333,0.213235,0.285047,0.2,0.278539,0.091429,0.380734,0.403141,0.347418,0.081349,0.198935,0.021162,0.040808,0.03503,0.019118,0.005904,0.092202,0.009998,0.04653,0.002826,0.117909,0.008654,0.082275,0.241965,0.025059,0.04324,0.042162,0.018907,0.007729,0.100618,0.010574,0.048854,0.002818,0.113631,0.008964,0.239631,0.242718,0.024096,0.194245,0.365854,0.319588,0.210526,0.313953,0.31068,0.272727,0.27381,0.25,0.173554,0.272727,0.186916,0.214286,0.103943,0.148148,0.37788,0.222222,0.308756,0.185185,0.296296,0.185185,0.185185,0.247312,0.103943,0.222222,0.190099,0.260376,0.260544,51
0.439655,0.231111,0.145161,0.120448,0.164835,0.240741,0.308824,0.336449,0.14,0.237443,0.075714,0.288991,0.445026,0.178404,0.023683,0.139597,0.023448,0.007353,0.026595,0.050229,0.008632,0.066561,0.014378,0.069662,0.00365,0.111717,0.013121,0.023693,0.174732,0.024837,0.009354,0.035827,0.049646,0.009165,0.072904,0.01567,0.072663,0.003731,0.112398,0.012886,0.205069,0.252427,0.144578,0.151079,0.280488,0.237113,0.150376,0.197674,0.262136,0.218182,0.27381,0.21875,0.165289,0.284091,0.17757,0.214286,0.21147,0.148148,0.239631,0.148148,0.135945,0.148148,0.185185,0.185185,0.148148,0.175627,0.139785,0.185185,0.213366,0.213916,0.181266,51
0.314655,0.208889,0.306452,0.277311,0.271062,0.166667,0.297794,0.214953,0.128,0.210046,0.074286,0.247706,0.376963,0.258216,0.020776,0.120959,0.019909,0.033174,0.044259,0.019118,0.009426,0.070425,0.032898,0.040415,0.004155,0.120139,0.009771,0.021514,0.158478,0.018332,0.031982,0.050574,0.019442,0.010107,0.081377,0.034342,0.044092,0.004243,0.122997,0.010435,0.170507,0.23301,0.138554,0.172662,0.256098,0.257732,0.157895,0.255814,0.281553,0.227273,0.285714,0.210937,0.165289,0.284091,0.158879,0.214286,0.247312,0.185185,0.239631,0.185185,0.170507,0.148148,0.185185,0.185185,0.259259,0.21147,0.139785,0.185185,0.228713,0.216582,0.221575,51
0.318966,0.266667,0.217742,0.165266,0.25641,0.240741,0.264706,0.247664,0.224,0.283105,0.051429,0.247706,0.287958,0.211268,0.006892,0.228604,0.023522,0.073421,0.026397,0.021136,0.013593,0.05058,0.013616,0.040769,0.004691,0.10924,0.012563,0.007614,0.258219,0.023581,0.074381,0.033155,0.020513,0.014714,0.060194,0.013908,0.043034,0.004907,0.112152,0.014427,0.239631,0.262136,0.138554,0.223022,0.280488,0.257732,0.180451,0.267442,0.262136,0.227273,0.27381,0.234375,0.165289,0.284091,0.205607,0.25,0.175627,0.259259,0.205069,0.185185,0.239631,0.185185,0.185185,0.148148,0.185185,0.247312,0.139785,0.074074,0.208416,0.251019,0.215002,51
0.331897,0.32,0.21371,0.120448,0.223443,0.208333,0.301471,0.359813,0.24,0.246575,0.072857,0.247706,0.507853,0.295775,0.029222,0.146063,0.022121,0.00842,0.044259,0.021314,0.046783,0.037408,0.013426,0.047151,0.003418,0.526381,0.017239,0.029854,0.173624,0.02225,0.010418,0.051861,0.021107,0.047362,0.042718,0.013527,0.050088,0.003515,0.527237,0.016178,0.135945,0.242718,0.114458,0.179856,0.304878,0.237113,0.172932,0.302326,0.262136,0.209091,0.238095,0.164062,0.157025,0.238636,0.168224,0.214286,0.139785,0.222222,0.239631,0.111111,0.205069,0.222222,0.148148,0.185185,0.148148,0.247312,0.103943,0.148148,0.251485,0.193515,0.190953,51
0.508621,0.235556,0.366935,0.148459,0.300366,0.333333,0.158088,0.252336,0.364,0.232877,0.131429,0.362385,0.565445,0.450704,0.014611,0.152149,0.030748,0.088409,0.037015,0.038948,0.036216,0.211978,0.012521,0.066029,0.005219,0.275204,0.016401,0.014226,0.186553,0.02809,0.089672,0.042557,0.03716,0.038742,0.222242,0.011146,0.069136,0.004988,0.271136,0.014567,0.135945,0.252427,0.126506,0.179856,0.268293,0.268041,0.142857,0.267442,0.242718,0.227273,0.25,0.21875,0.132231,0.284091,0.168224,0.214286,0.139785,0.148148,0.205069,0.111111,0.170507,0.148148,0.111111,0.148148,0.111111,0.139785,0.139785,0.185185,0.347525,0.199364,0.13862,53
0.659483,0.586667,0.721774,0.554622,0.534799,0.486111,0.702206,0.686916,0.344,0.739726,0.191429,0.958716,0.753927,0.751174,0.009749,0.112971,0.043799,0.079315,0.031557,0.029092,0.01905,0.074991,0.015283,0.030488,0.002345,0.0919,0.019472,0.00849,0.11932,0.034669,0.072477,0.03078,0.025328,0.014268,0.068138,0.014146,0.023986,0.001777,0.056692,0.015127,0.170507,0.320388,0.150602,0.136691,0.280488,0.350515,0.157895,0.290698,0.339806,0.227273,0.238095,0.140625,0.173554,0.318182,0.214953,0.178571,0.21147,0.148148,0.135945,0.259259,0.135945,0.074074,0.185185,0.148148,0.148148,0.103943,0.139785,0.148148,0.873762,0.236467,0.147747,53
0.538793,0.417778,0.53629,0.641457,0.468864,0.476852,0.669118,0.925234,0.36,0.456621,0.13,0.697248,0.921466,0.953052,0.021879,0.179156,0.025439,0.055852,0.064702,0.018702,0.016967,0.090446,0.015902,0.025082,0.003018,0.066138,0.021985,0.021314,0.197636,0.019663,0.047328,0.065618,0.015043,0.012633,0.074669,0.014575,0.024074,0.002794,0.045107,0.015407,0.170507,0.281553,0.156627,0.18705,0.317073,0.340206,0.142857,0.186047,0.262136,0.227273,0.214286,0.203125,0.132231,0.261364,0.186916,0.142857,0.139785,0.148148,0.205069,0.148148,0.135945,0,0.185185,0.148148,0.111111,0.139785,0.0681,0.148148,0.803465,0.216582,0.103544,53
