@relation keystroketouch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R15-68

@attribute holdtime1 numeric
@attribute holdtime2 numeric
@attribute holdtime3 numeric
@attribute holdtime4 numeric
@attribute holdtime5 numeric
@attribute holdtime6 numeric
@attribute holdtime7 numeric
@attribute holdtime8 numeric
@attribute holdtime9 numeric
@attribute holdtime10 numeric
@attribute holdtime11 numeric
@attribute holdtime12 numeric
@attribute holdtime13 numeric
@attribute holdtime14 numeric
@attribute meanholdtime numeric
@attribute meanpressure numeric
@attribute meanfingerarea numeric
@attribute user_id {1,2,3,4,5,6,7,8,9,10,20,21,24,25,26,27,28,29,35,36,37,38,40,41,50,51,53,54,55,65,66,68,69,70,71,73,80,81,82,83,84,85}

@data
0.344828,0.386667,0.407258,0.37535,0.556777,0.416667,0.408088,0.588785,0.272,0.438356,0.125714,0.541284,0.460733,0.671362,0.54505,0.069201,0.139181,53
0.340517,0.537778,0.403226,0.308123,0.472527,0.398148,0.393382,0.546729,0.308,0.360731,0.101429,0.495413,0.507853,0.596244,0.508416,0.068031,0.133948,53
0.435345,0.431111,0.395161,0.495798,0.3663,0.324074,0.452206,0.490654,0.332,0.56621,0.162857,0.5,0.570681,0.469484,0.558911,0.057831,0.128715,53
0.400862,0.475556,0.435484,0.32493,0.56044,0.421296,0.463235,0.462617,0.304,0.465753,0.125714,0.706422,0.659686,0.629108,0.590099,0.065691,0.071927,53
0.353448,0.235556,0.431452,0.268908,0.490842,0.37037,0.330882,0.453271,0.292,0.484018,0.128571,0.527523,0.429319,0.58216,0.469307,0.07271,0.129493,53
0.353448,0.537778,0.407258,0.322129,0.3663,0.24537,0.360294,0.453271,0.308,0.388128,0.125714,0.495413,0.554974,0.647887,0.489109,0.07037,0.119805,53
0.383621,0.426667,0.354839,0.243697,0.483516,0.333333,0.463235,0.448598,0.312,0.356164,0.127143,0.46789,0.465969,0.41784,0.460396,0.064522,0.097315,53
0.396552,0.275556,0.254032,0.201681,0.505495,0.300926,0.389706,0.457944,0.232,0.47032,0.161429,0.623853,0.518325,0.502347,0.460891,0.058673,0.081615,53
0.362069,0.311111,0.322581,0.196078,0.391941,0.412037,0.319853,0.415888,0.24,0.347032,0.111429,0.527523,0.52356,0.511737,0.412376,0.065691,0.098093,53
0.314655,0.32,0.28629,0.291317,0.648352,0.365741,0.356618,0.542056,0.272,0.447489,0.1,0.422018,0.424084,0.408451,0.447525,0.062182,0.129493,53
0.400862,0.288889,0.399194,0.201681,0.391941,0.37037,0.363971,0.420561,0.34,0.598174,0.127143,0.412844,0.408377,0.370892,0.433663,0.065691,0.103327,53
0.426724,0.293333,0.177419,0.240896,0.263736,0.208333,0.297794,0.28972,0.22,0.374429,0.125714,0.288991,0.329843,0.347418,0.296535,0.092921,0.086069,54
0.344828,0.408889,0.379032,0.246499,0.344322,0.199074,0.349265,0.345794,0.216,0.52968,0.115714,0.408257,0.319372,0.319249,0.370297,0.091752,0.074263,54
0.310345,0.271111,0.262097,0.29972,0.340659,0.268519,0.430147,0.565421,0.244,0.648402,0.088571,0.288991,0.34555,0.375587,0.389604,0.083564,0.098872,54
0.288793,0.173333,0.145161,0.263305,0.282051,0.300926,0.363971,0.528037,0.16,0.570776,0.094286,0.477064,0.319372,0.220657,0.322772,0.193377,0.138277,54
0.422414,0.382222,0.310484,0.170868,0.406593,0.287037,0.463235,0.462617,0.196,0.493151,0.075714,0.46789,0.34555,0.258216,0.382178,0.180648,0.082611,54
0.37069,0.328889,0.181452,0.193277,0.282051,0.259259,0.430147,0.476636,0.168,0.378995,0.101429,0.458716,0.303665,0.286385,0.326733,0.198194,0.10722,54
0.375,0.271111,0.262097,0.268908,0.435897,0.273148,0.426471,0.401869,0.34,0.515982,0.114286,0.458716,0.350785,0.258216,0.4,0.149909,0.123699,54
0.280172,0.293333,0.302419,0.128852,0.457875,0.310185,0.378676,0.383178,0.26,0.461187,0.122857,0.504587,0.287958,0.220657,0.352475,0.138024,0.086848,54
0.340517,0.288889,0.262097,0.204482,0.487179,0.310185,0.4375,0.523364,0.248,0.584475,0.101429,0.463303,0.376963,0.450704,0.426733,0.152576,0.105102,54
0.318966,0.24,0.21371,0.184874,0.201465,0.240741,0.426471,0.383178,0.28,0.543379,0.114286,0.366972,0.277487,0.295775,0.314851,0.169794,0.102766,54
0.383621,0.306667,0.181452,0.173669,0.29304,0.277778,0.419118,0.485981,0.236,0.52968,0.104286,0.440367,0.324607,0.253521,0.347525,0.182661,0.116347,54
0.275862,0.24,0.294355,0.22409,0.271062,0.300926,0.419118,0.336449,0.276,0.538813,0.102857,0.43578,0.371728,0.305164,0.34901,0.153419,0.094635,54
0.357759,0.244444,0.254032,0.240896,0.205128,0.300926,0.433824,0.546729,0.304,0.456621,0.098571,0.385321,0.434555,0.361502,0.371782,0.163103,0.109556,54
0.293103,0.32,0.225806,0.201681,0.432234,0.273148,0.327206,0.556075,0.348,0.493151,0.087143,0.334862,0.340314,0.253521,0.356436,0.149909,0.084169,54
0.435345,0.226667,0.225806,0.257703,0.395604,0.287037,0.470588,0.462617,0.252,0.488584,0.101429,0.417431,0.335079,0.248826,0.378713,0.163619,0.072923,54
0.452586,0.217778,0.185484,0.19888,0.395604,0.361111,0.511029,0.462617,0.208,0.570776,0.088571,0.353211,0.434555,0.347418,0.389604,0.227109,0.148526,54
0.366379,0.324444,0.322581,0.352941,0.40293,0.291667,0.525735,0.476636,0.252,0.634703,0.102857,0.37156,0.465969,0.248826,0.444554,0.185,0.096193,54
0.37069,0.284444,0.294355,0.190476,0.3663,0.268519,0.481618,0.392523,0.248,0.534247,0.1,0.417431,0.382199,0.300469,0.376238,0.200206,0.107438,54
0.362069,0.244444,0.370968,0.282913,0.388278,0.287037,0.422794,0.495327,0.22,0.378995,0.108571,0.366972,0.350785,0.394366,0.388614,0.21794,0.122577,54
0.461207,0.377778,0.318548,0.310924,0.164835,0.402778,0.356618,0.462617,0.272,0.360731,0.14,0.486239,0.706806,0.530516,0.459406,0.122679,0.127593,54
0.5,0.488889,0.375,0.277311,0.315018,0.388889,0.3125,0.420561,0.384,0.616438,0.147143,0.366972,0.528796,0.469484,0.493564,0.122679,0.11479,54
0.357759,0.24,0.41129,0.271709,0.340659,0.287037,0.397059,0.411215,0.324,0.456621,0.142857,0.490826,0.612565,0.497653,0.45396,0.106115,0.089184,54
0.487069,0.284444,0.330645,0.302521,0.326007,0.287037,0.172794,0.481308,0.32,0.406393,0.137143,0.527523,0.455497,0.502347,0.426238,0.122679,0.098311,54
0.49569,0.342222,0.403226,0.35014,0.172161,0.287037,0.242647,0.383178,0.312,0.388128,0.148571,0.366972,0.560209,0.469484,0.419307,0.096946,0.077378,54
0.465517,0.306667,0.33871,0.232493,0.271062,0.333333,0.345588,0.546729,0.264,0.365297,0.117143,0.380734,0.52356,0.469484,0.411386,0.086746,0.095196,54
0.568966,0.355556,0.358871,0.364146,0.369963,0.37963,0.341912,0.448598,0.304,0.360731,0.124286,0.385321,0.560209,0.450704,0.470792,0.13171,0.103544,54
0.396552,0.32,0.387097,0.246499,0.315018,0.412037,0.474265,0.509346,0.332,0.52968,0.201429,0.454128,0.565445,0.352113,0.49604,0.051982,0.095196,54
0.525862,0.444444,0.330645,0.148459,0.267399,0.435185,0.375,0.294393,0.336,0.442922,0.125714,0.568807,0.612565,0.474178,0.45495,0.087589,0.09152,54
0.603448,0.364444,0.483871,0.280112,0.369963,0.375,0.356618,0.514019,0.208,0.442922,0.154286,0.344037,0.340314,0.460094,0.467822,0.106631,0.121581,54
0.452586,0.346667,0.358871,0.322129,0.410256,0.444444,0.408088,0.462617,0.292,0.488584,0.162857,0.477064,0.471204,0.422535,0.49604,0.104291,0.096754,54
0.534483,0.36,0.322581,0.355742,0.32967,0.337963,0.371324,0.420561,0.248,0.438356,0.125714,0.53211,0.455497,0.41784,0.456931,0.082067,0.098311,54
0.547414,0.355556,0.362903,0.277311,0.406593,0.333333,0.349265,0.462617,0.276,0.406393,0.124286,0.522936,0.52356,0.460094,0.469802,0.068031,0.105663,54
0.461207,0.28,0.294355,0.32493,0.369963,0.361111,0.371324,0.294393,0.124,0.447489,0.148571,0.440367,0.60733,0.464789,0.428218,0.059327,0.083951,54
0.443966,0.311111,0.330645,0.268908,0.395604,0.601852,0.327206,0.579439,0.324,0.452055,0.152857,0.513761,0.424084,0.460094,0.494554,0.084734,0.086848,54
0.375,0.346667,0.383065,0.148459,0.457875,0.351852,0.367647,0.476636,0.36,0.447489,0.135714,0.53211,0.602094,0.539906,0.477228,0.113322,0.066132,54
0.448276,0.324444,0.375,0.263305,0.410256,0.449074,0.430147,0.383178,0.3,0.488584,0.148571,0.486239,0.570681,0.41784,0.485644,0.126516,0.116908,54
0.465517,0.493333,0.290323,0.294118,0.282051,0.208333,0.363971,0.509346,0.348,0.598174,0.127143,0.366972,0.65445,0.455399,0.472277,0.096104,0.078935,54
0.418103,0.382222,0.383065,0.389356,0.307692,0.333333,0.327206,0.523364,0.316,0.493151,0.137143,0.495413,0.560209,0.502347,0.494059,0.207224,0.24718,54
0.474138,0.32,0.33871,0.35014,0.304029,0.37963,0.308824,0.668224,0.308,0.543379,0.18,0.743119,0.465969,0.43662,0.528713,0.294813,0.271228,54
0.469828,0.417778,0.366935,0.344538,0.296703,0.402778,0.261029,0.546729,0.348,0.319635,0.145714,0.527523,0.518325,0.338028,0.463861,0.251861,0.291944,54
0.512931,0.364444,0.33871,0.35014,0.296703,0.324074,0.466912,0.593458,0.348,0.493151,0.141429,0.582569,0.586387,0.42723,0.523762,0.171995,0.257865,54
0.452586,0.408889,0.330645,0.322129,0.267399,0.328704,0.371324,0.570093,0.276,0.406393,0.114286,0.458716,0.528796,0.450704,0.45297,0.16914,0.230702,54
0.396552,0.44,0.370968,0.27451,0.43956,0.416667,0.367647,0.570093,0.368,0.525114,0.157143,0.522936,0.518325,0.431925,0.521782,0.217098,0.278019,54
0.474138,0.475556,0.362903,0.308123,0.307692,0.287037,0.334559,0.565421,0.34,0.406393,0.152857,0.495413,0.429319,0.469484,0.477723,0.185843,0.238832,54
0.443966,0.395556,0.366935,0.417367,0.490842,0.356481,0.363971,0.579439,0.276,0.438356,0.188571,0.587156,0.560209,0.338028,0.539109,0.179994,0.22469,54
0.409483,0.4,0.334677,0.327731,0.421245,0.453704,0.378676,0.537383,0.316,0.575342,0.152857,0.481651,0.52356,0.469484,0.520792,0.210079,0.258987,54
0.448276,0.4,0.423387,0.341737,0.344322,0.546296,0.360294,0.551402,0.296,0.52968,0.15,0.600917,0.513089,0.338028,0.526733,0.214243,0.275465,54
0.543103,0.431111,0.375,0.302521,0.3663,0.287037,0.367647,0.546729,0.352,0.511416,0.117143,0.577982,0.513089,0.380282,0.499505,0.202734,0.22335,54
0.487069,0.48,0.407258,0.341737,0.333333,0.361111,0.397059,0.593458,0.336,0.447489,0.112857,0.568807,0.575916,0.464789,0.525248,0.221776,0.247959,54
0.443966,0.408889,0.346774,0.352941,0.271062,0.416667,0.397059,0.411215,0.356,0.525114,0.135714,0.665138,0.554974,0.507042,0.516832,0.224304,0.246402,54
0.448276,0.435556,0.366935,0.327731,0.355311,0.486111,0.330882,0.462617,0.368,0.442922,0.127143,0.37156,0.518325,0.422535,0.479208,0.174989,0.22469,54
0.685345,0.808889,0.516129,0.596639,0.564103,0.425926,0.661765,0.696262,0.776,0.657534,0.201429,0.651376,0.722513,0.657277,0.878713,0.380201,0.370879,55
0.577586,0.755556,0.685484,0.414566,0.604396,0.550926,0.738971,0.738318,0.468,0.721461,0.267143,0.701835,0.47644,0.558685,0.84604,0.436346,0.397046,55
0.646552,0.488889,0.564516,0.512605,0.725275,0.689815,0.573529,0.588785,0.556,0.689498,0.191429,0.701835,0.727749,0.704225,0.840099,0.437843,0.373994,55
0.625,0.831111,0.560484,0.532213,0.549451,0.560185,0.801471,0.728972,0.54,0.675799,0.188571,0.669725,0.691099,0.610329,0.865347,0.388716,0.359634,55
0.573276,0.693333,0.58871,0.436975,0.582418,0.638889,0.599265,0.696262,0.44,0.776256,0.237143,0.793578,0.633508,0.586854,0.833663,0.417631,0.364867,55
0.681034,0.626667,0.681452,0.490196,0.59707,0.509259,0.591912,0.747664,0.508,0.73516,0.202857,0.825688,0.73822,0.694836,0.868812,0.375522,0.359634,55
0.637931,0.68,0.677419,0.464986,0.608059,0.555556,0.672794,0.775701,0.432,0.748858,0.207143,0.880734,0.581152,0.600939,0.859901,0.434334,0.346052,55
0.607759,0.657778,0.608871,0.42577,0.710623,0.555556,0.757353,0.598131,0.42,0.853881,0.224286,0.802752,0.664921,0.784038,0.879703,0.437516,0.343934,55
0.659483,0.8,0.669355,0.509804,0.67033,0.560185,0.661765,0.841121,0.576,0.789954,0.172857,0.807339,0.633508,0.71831,0.916832,0.395407,0.338701,55
0.775862,0.662222,0.625,0.518207,0.677656,0.638889,0.808824,0.771028,0.508,0.908676,0.197143,0.908257,0.774869,0.821596,0.980693,0.384037,0.346831,55
0.573276,0.848889,0.600806,0.515406,0.710623,0.574074,0.683824,0.808411,0.376,0.716895,0.194286,0.862385,0.910995,0.769953,0.923762,0.420813,0.408291,55
0.646552,0.822222,0.741935,0.456583,0.717949,0.583333,0.705882,0.808411,0.432,0.826484,0.227143,0.743119,0.769634,0.765258,0.944554,0.390401,0.355179,55
0.603448,0.72,0.657258,0.464986,0.717949,0.583333,0.669118,0.803738,0.428,0.83105,0.22,1,0.82199,0.774648,0.94505,0.346934,0.355958,55
0.719828,0.591111,0.600806,0.579832,0.652015,0.574074,0.753676,0.817757,0.552,0.990868,0.221429,0.738532,0.769634,0.755869,0.958416,0.364668,0.380006,55
0.62931,0.746667,0.629032,0.456583,0.758242,0.74537,0.768382,0.803738,0.532,0.707763,0.242857,0.963303,0.628272,0.746479,0.964356,0.33491,0.309637,55
0.681034,0.688889,0.600806,0.537815,0.637363,0.546296,1,0.817757,0.56,0.83105,0.218571,0.926606,0.874346,0.751174,0.99802,0.37117,0.372437,55
0.655172,0.671111,0.645161,0.509804,0.6337,0.462963,0.680147,0.71028,0.508,0.849315,0.194286,0.587156,0.633508,0.704225,0.852475,0.403079,0.362749,55
0.573276,0.884444,0.633065,0.436975,0.732601,0.467593,0.797794,0.757009,0.396,0.771689,0.232857,0.866972,0.643979,0.647887,0.903465,0.360316,0.375552,55
0.836207,0.728889,0.693548,0.498599,0.809524,0.643519,0.702206,0.813084,0.536,0.826484,0.21,0.788991,0.670157,0.70892,0.972772,0.395407,0.349946,55
0.564655,0.831111,0.600806,0.453782,0.578755,0.384259,0.801471,0.742991,0.484,0.821918,0.222857,0.866972,0.853403,0.741784,0.907426,0.369346,0.365085,55
0.681034,0.822222,0.689516,0.484594,0.542125,0.481481,0.698529,0.836449,0.532,0.739726,0.247143,0.90367,0.769634,1,0.966337,0.4086,0.350725,55
0.728448,0.822222,0.572581,0.464986,0.663004,0.523148,0.713235,0.672897,0.424,0.853881,0.208571,0.83945,0.717277,0.859155,0.918317,0.362467,0.362531,55
0.706897,0.737778,0.600806,0.420168,0.608059,0.550926,0.702206,0.728972,0.464,0.808219,0.21,0.711009,0.774869,0.671362,0.874257,0.345764,0.332471,55
0.780172,0.782222,0.71371,0.512605,0.575092,0.509259,0.665441,0.971963,0.5,0.849315,0.228571,0.844037,0.623037,0.638498,0.941584,0.334583,0.292379,55
0.784483,0.626667,0.633065,0.526611,0.589744,0.62037,0.654412,0.705607,0.384,0.872146,0.195714,0.862385,0.86911,0.685446,0.908416,0.376176,0.361752,55
0.637931,0.702222,0.625,0.535014,0.652015,0.476852,0.731618,0.925234,0.428,0.881279,0.17,0.963303,0.926702,0.723005,0.94505,0.38371,0.334246,55
0.681034,0.577778,0.689516,0.380952,0.553114,0.680556,0.588235,0.785047,0.508,0.73516,0.227143,0.582569,0.73822,0.685446,0.842079,0.352782,0.302067,55
0.642241,0.751111,0.564516,0.336134,0.622711,0.638889,0.830882,0.808411,0.512,0.808219,0.222857,0.761468,0.638743,0.680751,0.890099,0.405607,0.403276,55
0.702586,0.577778,0.548387,0.439776,0.586081,0.615741,0.823529,0.943925,0.444,0.840183,0.26,0.876147,0.685864,0.802817,0.937624,0.357134,0.33191,55
0.693966,0.706667,0.745968,0.417367,0.692308,0.555556,0.698529,0.845794,0.36,0.739726,0.235714,0.958716,0.73822,0.690141,0.924257,0.341601,0.322004,55
0.814655,0.728889,0.721774,0.434174,0.52381,0.467593,0.599265,0.803738,0.432,0.789954,0.221429,0.922018,0.795812,0.629108,0.89505,0.386892,0.341037,55
0.633621,0.733333,0.483871,0.504202,0.553114,0.578704,0.654412,0.761682,0.464,0.812785,0.214286,0.752294,0.675393,0.624413,0.850495,0.37234,0.36331,55
0.685345,0.697778,0.528226,0.436975,0.714286,0.592593,0.580882,0.747664,0.496,0.744292,0.188571,0.807339,0.534031,0.723005,0.848515,0.311327,0.310759,55
0.646552,0.8,0.560484,0.380952,0.575092,0.587963,0.672794,0.88785,0.384,0.60274,0.204286,0.577982,0.811518,0.605634,0.822772,0.344594,0.32568,55
0.637931,0.613333,0.629032,0.428571,0.608059,0.467593,0.617647,0.775701,0.376,0.712329,0.205714,0.66055,0.780105,0.638498,0.810891,0.331401,0.299514,55
0.594828,0.577778,0.556452,0.448179,0.520147,0.671296,0.625,0.85514,0.468,0.689498,0.22,0.752294,0.748691,0.760563,0.849505,0.370328,0.338701,55
0.646552,0.577778,0.612903,0.459384,0.52381,0.550926,0.591912,0.836449,0.324,0.785388,0.207143,0.678899,0.759162,0.685446,0.818812,0.341928,0.328234,55
0.702586,0.613333,0.645161,0.428571,0.619048,0.50463,0.647059,0.761682,0.396,0.694064,0.22,0.62844,0.753927,0.71831,0.836139,0.348619,0.323562,55
0.633621,0.626667,0.669355,0.428571,0.663004,0.62037,0.676471,0.733645,0.428,0.73516,0.202857,0.798165,0.811518,0.657277,0.871782,0.339915,0.331131,55
0.672414,0.746667,0.653226,0.512605,0.641026,0.643519,0.639706,0.929907,0.468,0.703196,0.228571,0.752294,0.717277,0.723005,0.921287,0.35531,0.323779,55
0.564655,0.702222,0.66129,0.568627,0.534799,0.546296,0.621324,0.686916,0.496,0.817352,0.232857,0.752294,0.748691,0.751174,0.885149,0.341085,0.342377,55
0.594828,0.648889,0.580645,0.389356,0.553114,0.587963,0.544118,0.766355,0.496,0.83105,0.205714,0.66055,0.73822,0.680751,0.819802,0.372013,0.348389,55
0.564655,0.662222,0.737903,0.453782,0.626374,0.638889,0.602941,0.845794,0.476,0.6621,0.24,0.720183,0.931937,0.633803,0.891089,0.348946,0.298174,55
0.637931,0.662222,0.532258,0.481793,0.652015,0.703704,0.632353,0.757009,0.464,0.789954,0.195714,0.756881,0.712042,0.629108,0.863861,0.36097,0.338483,55
0.831897,0.751111,0.620968,0.478992,0.684982,0.638889,0.680147,0.67757,0.396,0.726027,0.208571,0.711009,0.827225,0.666667,0.90099,0.358631,0.342938,55
0.650862,0.626667,0.620968,0.434174,0.542125,0.555556,0.580882,0.794393,0.456,0.6621,0.202857,0.922018,0.628272,0.723005,0.837624,0.418474,0.360413,55
0.827586,0.711111,0.762097,0.406162,0.553114,0.555556,0.588235,0.78972,0.46,0.703196,0.22,0.825688,0.780105,0.812207,0.905941,0.356291,0.345835,55
0.594828,0.617778,0.625,0.456583,0.688645,0.615741,0.617647,0.934579,0.38,0.757991,0.175714,0.715596,0.73822,0.544601,0.841584,0.379031,0.358076,55
0.607759,0.657778,0.524194,0.478992,0.688645,0.513889,0.617647,0.724299,0.392,0.73516,0.205714,0.738532,0.774869,0.812207,0.849505,0.330558,0.310977,55
0.62931,0.737778,0.637097,0.484594,0.479853,0.555556,0.709559,0.799065,0.468,0.671233,0.21,0.802752,0.769634,0.676056,0.868317,0.337765,0.316989,55
0.607759,0.702222,0.681452,0.473389,0.567766,0.527778,0.613971,0.719626,0.42,0.730594,0.271429,0.793578,0.82199,0.629108,0.873762,0.343098,0.318328,55
0.375,0.168889,0.189516,0.173669,0.227106,0.166667,0.165441,0.327103,0.264,0.237443,0.077143,0.243119,0.366492,0.253521,0.205446,0.222103,0.116347,65
0.344828,0.275556,0.346774,0.173669,0.197802,0.166667,0.194853,0.214953,0.2,0.205479,0.075714,0.284404,0.282723,0.366197,0.217822,0.220745,0.136502,65
0.314655,0.306667,0.282258,0.170868,0.205128,0.208333,0.143382,0.214953,0.164,0.205479,0.041429,0.211009,0.361257,0.319249,0.186139,0.236982,0.105663,65
0.24569,0.24,0.25,0.128852,0.205128,0.134259,0.169118,0.317757,0.132,0.242009,0.087143,0.247706,0.314136,0.215962,0.170297,0.21457,0.076599,65
0.344828,0.235556,0.149194,0.123249,0.318681,0.240741,0.345588,0.17757,0.104,0.164384,0.064286,0.110092,0.319372,0.211268,0.168812,0.1544,0.052551,65
0.280172,0.235556,0.282258,0.148459,0.197802,0.240741,0.227941,0.214953,0.104,0.232877,0.098571,0.211009,0.282723,0.215962,0.181188,0.270388,0.130707,65
0.24569,0.262222,0.274194,0.238095,0.347985,0.12963,0.191176,0.214953,0.196,0.3379,0.085714,0.247706,0.277487,0.286385,0.227723,0.256867,0.073702,65
0.422414,0.271111,0.314516,0.196078,0.230769,0.166667,0.220588,0.364486,0.26,0.305936,0.077143,0.243119,0.350785,0.286385,0.262376,0.246994,0.134944,65
0.314655,0.164444,0.25,0.193277,0.142857,0.134259,0.136029,0.313084,0.2,0.196347,0.1,0.247706,0.397906,0.13615,0.175248,0.214758,0.095414,65
0.25,0.342222,0.153226,0.103641,0.205128,0.171296,0.224265,0.257009,0.196,0.237443,0.102857,0.321101,0.356021,0.178404,0.191584,0.271231,0.142514,65
0.275862,0.306667,0.21371,0.196078,0.003663,0.166667,0.227941,0.294393,0.256,0.242009,0.098571,0.243119,0.366492,0.215962,0.194059,0.22243,0.107438,65
0.413793,0.2,0.282258,0.173669,0.194139,0.277778,0.253676,0.257009,0.196,0.127854,0.107143,0.311927,0.361257,0.14554,0.222277,0.196182,0.133387,65
0.211207,0.266667,0.149194,0.084034,0.252747,0.199074,0.224265,0.28972,0.224,0.310502,0.088571,0.288991,0.366492,0.244131,0.198515,0.208721,0.099869,65
0.284483,0.164444,0.153226,0.173669,0.14652,0.240741,0.220588,0.331776,0.36,0.210046,0.097143,0.275229,0.314136,0.253521,0.209406,0.250176,0.091738,65
0.418103,0.24,0.21371,0.128852,0.227106,0.166667,0.194853,0.257009,0.168,0.232877,0.111429,0.357798,0.162304,0.215962,0.198515,0.226782,0.111893,65
0.314655,0.271111,0.125,0.148459,0.285714,0.097222,0.283088,0.364486,0.228,0.242009,0.088571,0.353211,0.408377,0.286385,0.237129,0.246151,0.170238,65
0.24569,0.297778,0.189516,0.123249,0.14652,0.203704,0.25,0.406542,0.196,0.200913,0.111429,0.211009,0.397906,0.258216,0.208416,0.24966,0.183041,65
0.25,0.271111,0.245968,0.173669,0.227106,0.171296,0.316176,0.252336,0.164,0.310502,0.075714,0.385321,0.329843,0.253521,0.229208,0.201376,0.092517,65
0.314655,0.417778,0.314516,0.173669,0.201465,0.203704,0.194853,0.364486,0.2,0.26484,0.077143,0,0.324607,0.258216,0.215347,0.275067,0.159771,65
0.25,0.204444,0.221774,0.238095,0.230769,0.203704,0.279412,0.224299,0.1,0.205479,0.077143,0.252294,0.361257,0.215962,0.192079,0.310157,0.149522,65
0.318966,0.271111,0.217742,0.218487,0.142857,0.240741,0.227941,0.331776,0.168,0.205479,0.075714,0.211009,0.246073,0.107981,0.181188,0.259861,0.138277,65
0.24569,0.24,0.217742,0.148459,0.260073,0.240741,0.194853,0.257009,0.132,0.305936,0.067143,0.215596,0.115183,0.107981,0.15198,0.289619,0.056662,65
0.344828,0.231111,0.221774,0.151261,0.175824,0.203704,0.224265,0.257009,0.168,0.16895,0.064286,0.206422,0.204188,0.253521,0.163366,0.275394,0.116347,65
0.284483,0.24,0.217742,0.170868,0.234432,0.171296,0.194853,0.252336,0.164,0.269406,0.087143,0.211009,0.324607,0.253521,0.190594,0.247321,0.105881,65
0.318966,0.377778,0.282258,0.173669,0.201465,0.203704,0.275735,0.257009,0.196,0.200913,0.075714,0.247706,0.277487,0.14554,0.209406,0.291769,0.145411,65
0.280172,0.235556,0,0.128852,0.205128,0.277778,0.25,0.294393,0.232,0.237443,0.075714,0.243119,0.39267,0.248826,0.185149,0.22243,0.156656,65
0.344828,0.271111,0.157258,0.173669,0.289377,0.310185,0.283088,0.364486,0.196,0.310502,0.11,0.279817,0.198953,0.323944,0.259406,0.30646,0.17759,65
0.452586,0.377778,0.254032,0.215686,0.260073,0.351852,0.224265,0.28972,0.336,0.278539,0.01,0.211009,0.366492,0.286385,0.271287,0.36097,0.163883,65
0.353448,0.168889,0.221774,0.106443,0.227106,0.277778,0.25,0.331776,0.168,0.200913,0.087143,0.247706,0.282723,0.319249,0.205941,0.342066,0.187278,65
0.344828,0.346667,0.254032,0.196078,0.29304,0.171296,0.224265,0.443925,0.192,0.237443,0.077143,0.316514,0.324607,0.469484,0.281188,0.36429,0.117344,65
