@relation touch-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute stroke_duration numeric
@attribute start_x numeric
@attribute start_y numeric
@attribute stop_x numeric
@attribute stop_y numeric
@attribute direct_end_to_end_distance numeric
@attribute mean_resultant_length numeric
@attribute up_down_left_right numeric
@attribute direction_of_end_to_end_line numeric
@attribute largest_deviation_from_end_to_end numeric
@attribute average_direction numeric
@attribute length_of_trajectory numeric
@attribute average_velocity numeric
@attribute mid_stroke_pressure numeric
@attribute mid_stroke_area_covered numeric
@attribute touch_experience {0,1,2,3}

@data
0.036105,0.428125,0.60991,0.677692,0.684458,0.23494,0.264741,1,0.557142,0.016053,0.554028,0.156795,0.198918,0.120401,0.214286,0
0.050875,0.346875,0.633201,0.724785,0.729046,0.342369,0.356452,1,0.550468,0.039499,0.544753,0.231624,0.21899,0.210702,0.285714,0
0.036652,0.446094,0.598579,0.735822,0.697952,0.276104,0.271765,1,0.563114,0.01639,0.558983,0.18483,0.229489,0.095318,0.25,0
0.050875,0.483594,0.612428,0.732879,0.705579,0.243976,0.402432,1,0.56777,0.00416,0.561647,0.162391,0.156358,0.175585,0.178571,0
0.054705,0.35,0.581583,0.699767,0.699712,0.326305,0.464685,1,0.56257,0.016118,0.549074,0.218326,0.194862,0.225753,0.321429,0
0.056346,0.354688,0.589137,0.682107,0.710859,0.311245,0.48428,1,0.568021,0.00637,0.564266,0.207258,0.18089,0.26087,0.321429,0
0.075492,0.414063,0.565216,0.766727,0.679764,0.329317,0.103125,1,0.559496,0.007694,0.558941,0.220005,0.148864,0.095318,0.214286,0
0.063457,0.49375,0.558922,0.78733,0.671551,0.286145,0.384778,1,0.56729,0.020204,0.566022,0.191608,0.151739,0.130435,0.214286,0
0.045952,0.488281,0.498491,0.766606,0.58086,0.261044,0.382297,1,0.551683,0.018864,0.549894,0.17447,0.181808,0.160535,0.214286,0
0.049234,0.770313,0.487161,0.444437,0.497305,0.2249,0.484912,0.666667,0.991519,0.009114,0.822706,0.149239,0.148422,0.200669,0.142857,0
0.035558,0.653906,0.425471,0.345101,0.469144,0.218876,0.379933,0.666667,0.970549,0.022917,0.761563,0.147609,0.190241,0.160535,0.25,0
0.025711,0.464063,0.537519,0.594544,0.565947,0.123494,0.281952,1,0.540664,0.002084,0.533105,0.080778,0.139812,0.085284,0.25,0
0.061816,0.901563,0.541925,0.623241,0.490264,0.182731,0.542755,0.666667,0.037944,0.003038,0.023811,0.121114,0.100931,0.200669,0.214286,0
0.078228,0.903906,0.316571,0.470926,0.413408,0.321285,0.584213,0.666667,0.956605,0.031954,0.8475,0.217171,0.142478,0.250836,0.178571,0
0.084245,0.83125,0.324754,0.389884,0.530554,0.376506,0.545574,0.666667,0.912849,0.052147,0.911425,0.258027,0.157464,0.27592,0.214286,0
0.074945,0.869531,0.480866,0.15827,0.665288,0.580321,0.613157,0.666667,0.947427,0.038035,0.949419,0.391101,0.261499,0.210702,0.142857,0
0.071663,0.726563,0.499121,0.251651,0.625203,0.376506,0.602293,0.666667,0.944578,0.033757,0.943191,0.254288,0.17908,0.235786,0.214286,0
0.594092,0.1875,0.659639,0.628896,0.491843,0.660643,0.809212,1,0.461801,0.060044,0.467068,0.449744,0.040936,0.210702,0.285714,0
0.106674,0.951563,0.472053,0.325233,0.622269,0.495984,0.666583,0.666667,0.950337,0.035809,0.949072,0.334832,0.163836,0.255853,0.214286,0
0.119803,0.828906,0.511081,0.330752,0.616402,0.384538,0.574923,0.666667,0.954327,0.039141,0.838931,0.261404,0.115683,0.270903,0.214286,0
0.122538,0.836719,0.530595,0.378878,0.582975,0.338353,0.623483,0.666667,0.973042,0.031122,0.751205,0.228915,0.099602,0.255853,0.178571,0
0.085886,0.815625,0.518635,0.366439,0.609362,0.341365,0.242531,0.666667,0.95539,0.033528,0.929917,0.229921,0.138489,0.150502,0.178571,0
0.070569,0.844531,0.496603,0.437078,0.54424,0.294177,0.617376,0.666667,0.972994,0.024447,0.85639,0.197867,0.142705,0.285953,0.214286,0
0.066193,0.919531,0.441838,0.278141,0.615816,0.517068,0.536697,0.666667,0.945253,0.053064,0.824211,0.351442,0.262404,0.29097,0.214286,0
0.077133,0.875781,0.470164,0.319347,0.612882,0.440763,0.541075,0.666667,0.946983,0.043608,0.820174,0.298683,0.196154,0.27592,0.214286,0
0.089168,0.920313,0.48779,0.366439,0.618749,0.432731,0.094047,0.666667,0.950149,0.018741,0.936274,0.290312,0.167751,0.075251,0.178571,0
0.094092,0.903906,0.497862,0.388514,0.592935,0.391566,0.464764,0.666667,0.959875,0.030186,0.95475,0.264121,0.145833,0.225753,0.214286,0
0.092998,0.888281,0.462611,0.328177,0.614055,0.445783,0.638879,0.666667,0.944487,0.032889,0.943176,0.300603,0.167081,0.30602,0.25,0
0.04267,0.755469,0.519894,0.321554,0.642803,0.342369,0.397231,0.666667,0.939817,0.016913,0.932433,0.228947,0.249708,0.150502,0.214286,0
0.050328,0.776563,0.498491,0.385282,0.5915,0.296185,0.445959,0.666667,0.948217,0.024717,0.782446,0.19911,0.191272,0.250836,0.214286,0
0.074945,0.917969,0.441208,0.366439,0.605842,0.441767,0.453143,0.666667,0.939461,0.033636,0.930968,0.297533,0.200425,0.29097,0.214286,0
0.054705,0.9375,0.459463,0.458417,0.586481,0.369478,0.469192,0.666667,0.944315,0.027918,0.939888,0.248604,0.220668,0.175585,0.25,0
0.075492,0.938281,0.458204,0.384835,0.637523,0.448795,0.26661,0.666667,0.934308,0.036551,0.919515,0.302261,0.202217,0.095318,0.25,0
0.178884,0.863281,0.388332,0,0.586481,0.706827,0.670197,0.666667,0.955114,0.105724,0.795414,0.49129,0.147239,0.501672,0.25,0
0.145514,0.916406,0.410364,0,0.713206,0.783133,0.71252,0.666667,0.936353,0.103604,0.881186,0.538447,0.195938,0.511706,0.392857,0
0.158643,0.977344,0.464499,0,0.724353,0.814257,0.737013,0.666667,0.947218,0.103541,0.841356,0.56001,0.187801,0.541806,0.285714,0
0.189278,0.992188,0.461981,0.081307,0.696135,0.752008,0.713438,0.666667,0.948606,0.100395,0.84678,0.520431,0.147694,0.501672,0.321429,0
0.155908,0.971875,0.443726,0.111845,0.649843,0.701807,0.733514,0.666667,0.952016,0.082736,0.835173,0.482455,0.164767,0.496656,0.285714,0
0.161379,0.985156,0.461981,0,0.604668,0.789157,0.700875,0.666667,0.970465,0.095461,0.795249,0.542735,0.179158,0.551839,0.25,0
0.154267,0.992969,0.3663,0,0.654537,0.834337,0.734774,0.666667,0.943993,0.087756,0.939838,0.568931,0.195853,0.461538,0.25,0
0.175055,0.959375,0.389591,0.089034,0.619922,0.717871,0.735695,0.666667,0.948205,0.073677,0.944109,0.490621,0.150104,0.511706,0.285714,0
0.154267,0.992969,0.397774,0.207502,0.608189,0.640562,0.627582,0.666667,0.947081,0.074811,0.869716,0.44565,0.153893,0.531773,0.25,0
0.167943,0.996094,0.40281,0.152994,0.657425,0.702811,0.729587,0.666667,0.940942,0.069909,0.941445,0.479269,0.152569,0.466555,0.214286,0
0.169037,0.990625,0.416658,0,0.699712,0.831325,0.713961,0.666667,0.944194,0.10763,0.889359,0.575328,0.181651,0.471572,0.214286,0
0.160832,0.959375,0.453798,0.015452,0.729046,0.794177,0.516916,0.666667,0.94262,0.15539,0.766236,0.572936,0.189621,0.496656,0.285714,0
0.13895,0.99375,0.454427,0,0.603495,0.797189,0.712731,0.666667,0.969543,0.063716,0.817902,0.541852,0.205859,0.516722,0.25,0
0.188184,0.99375,0.467017,0.008379,0.750017,0.842369,0.806288,0.666667,0.9442,0.016381,0.9453,0.566533,0.161541,0.381271,0.214286,0
0.182713,0.99375,0.531854,0.008094,0.687392,0.793173,0.632178,0.666667,0.966932,0.10192,0.752584,0.550901,0.161611,0.446488,0.25,0
0.202407,0.995313,0.471423,0.016188,0.627843,0.787149,0.777315,0.666667,0.96735,0.056372,0.966358,0.532386,0.141649,0.451505,0.178571,0
0.177243,0.995313,0.525559,0,0.667444,0.798193,0.742618,0.666667,0.970057,0.055302,0.963037,0.541596,0.163576,0.421405,0.25,0
0.183807,0.989063,0.473941,0.01766,0.686218,0.794177,0.587945,0.666667,0.955908,0.054425,0.933719,0.545277,0.159069,0.406355,0.214286,0
0.158643,0.995313,0.416029,0,0.562427,0.797189,0.768095,0.666667,0.970642,0.076503,0.803349,0.543722,0.1824,0.531773,0.285714,0
0.134026,0.922656,0.427989,0,0.663337,0.764056,0.716524,0.666667,0.949705,0.085372,0.949879,0.522021,0.205209,0.481605,0.321429,0
0.149344,0.995313,0.393997,0.089499,0.690826,0.769076,0.744797,0.666667,0.936713,0.058907,0.933902,0.5211,0.185137,0.391304,0.214286,0
0.167943,0.995313,0.443097,0.002207,0.718486,0.831325,0.674835,0.666667,0.94539,0.060412,0.929727,0.568391,0.180591,0.451505,0.178571,0
0.13512,0.995313,0.413511,0,0.595868,0.805221,0.712,0.666667,0.963561,0.085326,0.959146,0.549345,0.214176,0.476589,0.214286,0
0.197484,0.99375,0.438061,0,0.649843,0.812249,0.795937,0.666667,0.957461,0.055855,0.952928,0.550828,0.150016,0.416388,0.214286,0
0.198578,0.997656,0.421065,0,0.594108,0.805221,0.763632,0.666667,0.965369,0.066634,0.958322,0.547842,0.148421,0.461538,0.25,0
0.183807,0.992969,0.416029,0,0.63987,0.814257,0.699517,0.666667,0.955402,0.09613,0.951121,0.560212,0.163383,0.541806,0.25,0
0.194748,0.995313,0.441208,0,0.669791,0.818273,0.773577,0.666667,0.954273,0.065932,0.947177,0.555479,0.153306,0.461538,0.178571,0
0.175055,0.995313,0.323495,0,0.578854,0.823293,0.768491,0.666667,0.95073,0.068531,0.946743,0.559653,0.170981,0.591973,0.321429,0
0.148249,0.009375,0.631312,0.941116,0.444503,0.800201,0.758057,1,0.464032,0.055124,0.458301,0.540547,0.193288,0.59699,0.285714,0
0.171772,0.003125,0.566475,0.941116,0.46093,0.791165,0.786989,1,0.479622,0.047605,0.471012,0.534296,0.166276,0.702341,0.321429,0
0.103392,0.015625,0.544443,0.941826,0.310609,0.809237,0.713428,1,0.453506,0.035015,0.444586,0.544793,0.27169,0.556856,0.25,0
0.12965,0.003906,0.623758,0.627619,0.349025,0.832329,0.753632,1,0.447548,0.024573,0.436827,0.559592,0.226657,0.58194,0.285714,0
0.13895,0.096094,0.632571,0.941116,0.388767,0.748996,0.633811,1,0.44879,0.051381,0.458371,0.507189,0.19286,0.556856,0.357143,0
0.122538,0.002344,0.581583,0.941116,0.442743,0.796185,0.736508,1,0.473125,0.048594,0.464367,0.537696,0.229581,0.58194,0.285714,0
0.120897,0.003906,0.56018,0.941116,0.362953,0.808233,0.743201,1,0.461237,0.045958,0.459722,0.545472,0.235768,0.677258,0.321429,0
0.130197,0.058594,0.58536,0.941116,0.406368,0.76004,0.760345,1,0.463202,0.02736,0.451708,0.511499,0.206624,0.591973,0.321429,0
0.142779,0.090625,0.640125,0.941116,0.474424,0.730924,0.761099,1,0.465618,0.037818,0.458494,0.493808,0.183125,0.56689,0.321429,0
0.11488,0.002344,0.699296,0.941116,0.504932,0.806225,0.740109,1,0.4637,0.085011,0.467314,0.55127,0.249687,0.551839,0.285714,0
0.140044,0.003906,0.707479,0.941116,0.488504,0.811245,0.714196,1,0.458961,0.089074,0.450592,0.553875,0.208834,0.521739,0.214286,0
0.170678,0.002344,0.679782,0.625467,0.46621,0.812249,0.731189,1,0.459743,0.045661,0.462531,0.54747,0.171368,0.541806,0.25,0
0.176696,0.011719,0.578435,0.941116,0.440396,0.789157,0.814728,1,0.472995,0.034677,0.460964,0.531058,0.160899,0.561873,0.25,0
0.149891,0.002344,0.625017,0.920733,0.455269,0.785141,0.596895,1,0.466859,0.025135,0.461309,0.527076,0.186591,0.521739,0.285714,0
0.148796,0.002344,0.655232,0.941116,0.483224,0.802209,0.66269,1,0.467513,0.042531,0.467557,0.540131,0.192474,0.506689,0.214286,0
0.131291,0.003125,0.60928,0.941116,0.475597,0.794177,0.73068,1,0.474519,0.051921,0.467306,0.537469,0.215285,0.556856,0.285714,0
0.153173,0.004688,0.62187,0.920513,0.449196,0.783133,0.631662,1,0.466139,0.037319,0.468693,0.527206,0.182873,0.531773,0.285714,0
0.213895,0.003125,0.622499,0.931019,0.486744,0.786145,0.779359,1,0.474011,0.044728,0.463648,0.530976,0.133966,0.521739,0.25,0
0.09081,0.960938,0.434913,0,0.619922,0.779116,0.680436,0.666667,0.961476,0.048783,0.966114,0.525828,0.294913,0.491639,0.285714,0
0.085339,0.992969,0.380148,0.128769,0.593521,0.704819,0.631993,0.666667,0.951539,0.028046,0.949545,0.473953,0.281471,0.456522,0.178571,0
0.106127,0.992188,0.361264,0.008094,0.585895,0.806225,0.54265,0.666667,0.955566,0.022599,0.955199,0.542023,0.263993,0.521739,0.285714,0
0.100109,0.99375,0.366929,0.094638,0.568952,0.72992,0.658397,0.666667,0.95603,0.033286,0.952598,0.491368,0.252736,0.521739,0.25,0
0.092998,0.966406,0.405957,0.146429,0.582961,0.660643,0.400926,0.666667,0.957041,0.018288,0.948627,0.442946,0.243939,0.366221,0.321429,0
0.091357,0.991406,0.407216,0.23061,0.535238,0.59739,0.391299,0.666667,0.966156,0.027798,0.953615,0.401782,0.225285,0.481605,0.25,0
0.102845,0.936719,0.389591,0.16137,0.541972,0.618474,0.681214,0.666667,0.961056,0.03777,0.95992,0.416359,0.209625,0.521739,0.285714,0
0.086433,0.880469,0.397774,0.196072,0.494671,0.533133,0.62742,0.666667,0.971854,0.026656,0.970407,0.358098,0.211552,0.496656,0.285714,0
0.102298,0.932813,0.441838,0.102279,0.517839,0.650602,0.68791,0.666667,0.981351,0.050871,0.810599,0.440235,0.222481,0.536789,0.321429,0
0.133479,0.934375,0.480866,0.277405,0.494371,0.498996,0.774851,0.666667,0.9951,0.01288,0.724944,0.334057,0.132841,0.406355,0.25,0
0.08151,0.953125,0.490308,0.32229,0.548933,0.478916,0.69728,0.666667,0.979577,0.014576,0.977741,0.320902,0.200302,0.396321,0.285714,0
0.102298,0.928125,0.510451,0.321554,0.583548,0.462851,0.710681,0.666667,0.973318,0.031236,0.807461,0.311143,0.158475,0.391304,0.25,0
0.092998,0.926563,0.503527,0.399815,0.513075,0.38755,0.68507,0.666667,0.994744,0.040313,0.529833,0.263049,0.146804,0.401338,0.285714,0
0.102845,0.9625,0.480236,0.414268,0.486744,0.404618,0.704633,0.666667,0.996769,0.031376,0.485177,0.272994,0.138881,0.421405,0.25,0
0.094092,0.914844,0.558292,0.501567,0.566627,0.292169,0.648315,0.666667,0.991753,0.03351,0.521227,0.198683,0.110865,0.371237,0.321429,0
0.092451,0.932031,0.53689,0.457936,0.554346,0.343373,0.646877,0.666667,0.989402,0.049337,0.578972,0.235303,0.132527,0.371237,0.285714,0
0.104486,0.990625,0.51171,0.481228,0.503758,0.369478,0.674923,0.666667,0.001238,0.036135,0.28772,0.252927,0.127124,0.366221,0.178571,0
0.088074,0.974219,0.483384,0.411672,0.526337,0.418675,0.648348,0.666667,0.982888,0.037576,0.674668,0.282892,0.165414,0.451505,0.214286,0
0.092451,0.920313,0.470164,0.426777,0.479117,0.359438,0.67443,0.666667,0.995611,0.003047,0.794533,0.240173,0.13517,0.466555,0.285714,0
0.143873,0.988281,0.509192,0.458417,0.449783,0.391566,0.758832,0.666667,0.022172,0.014632,0.142206,0.262263,0.097738,0.481605,0.25,0
0.136761,0.957031,0.484013,0.425673,0.499651,0.390562,0.753665,0.666667,0.99284,0.03819,0.630495,0.263974,0.103181,0.471572,0.285714,0
0.134026,0.91875,0.505415,0.486637,0.493733,0.307229,0.749392,0.666667,0.003704,0.017876,0.350373,0.206246,0.08278,0.431438,0.285714,0
0.116521,0.951563,0.528077,0.402495,0.489678,0.406627,0.737132,0.666667,0.012565,0.010977,0.078829,0.272382,0.123543,0.476589,0.285714,0
0.09628,0.850781,0.535631,0.442965,0.531919,0.290161,0.69859,0.666667,0.999049,0.015166,0.536951,0.193846,0.106039,0.441472,0.25,0
0.095733,0.896094,0.502898,0.435607,0.490851,0.332329,0.695559,0.666667,0.00365,0.037406,0.537994,0.225448,0.123219,0.456522,0.25,0
0.166302,0.995313,0.533113,0.240614,0.487918,0.580321,0.808051,0.666667,0.010548,0.020185,0.220336,0.389191,0.125413,0.536789,0.285714,0
0.131838,0.959375,0.533113,0.32229,0.506105,0.480924,0.76052,0.666667,0.006705,0.036025,0.600033,0.324056,0.13045,0.481605,0.25,0
0.146061,0.958594,0.53689,0.32928,0.518132,0.473896,0.748037,0.666667,0.003934,0.02472,0.57291,0.318552,0.116507,0.486622,0.25,0
0.134026,0.996875,0.51234,0.407645,0.506105,0.437751,0.756643,0.666667,0.000333,0.046257,0.455353,0.297548,0.118179,0.466555,0.178571,0
0.162473,0.928125,0.507304,0.367597,0.487927,0.416667,0.798661,0.666667,0.005528,0.015788,0.406987,0.279225,0.092558,0.496656,0.285714,0
0.150438,0.93125,0.522412,0.329648,0.480291,0.452811,0.78468,0.666667,0.01273,0.013727,0.313403,0.303246,0.107967,0.481605,0.25,0
0.154814,0.914844,0.521782,0.384835,0.497598,0.391566,0.769059,0.666667,0.007454,0.009042,0.362142,0.262406,0.091214,0.466555,0.285714,0
0.112144,0.990625,0.473941,0.279612,0.475011,0.542169,0.73787,0.666667,0.999304,0.027526,0.372467,0.364229,0.169906,0.446488,0.178571,0
0.123085,0.911719,0.519264,0.329648,0.514905,0.435743,0.751108,0.666667,1,0.018285,0.643076,0.292253,0.125742,0.441472,0.285714,0
0.111597,0.928906,0.49975,0.468839,0.454883,0.333333,0.695261,0.666667,0.019327,0.010169,0.093006,0.222722,0.105809,0.456522,0.285714,0
0.393873,0.932813,0.547591,0.55481,0.538959,0.261044,0.901344,0.666667,0.000882,0.015836,0.548907,0.174396,0.023899,0.386288,0.285714,0
0.140591,0.967969,0.415399,0.352459,0.485571,0.466867,0.696512,0.666667,0.9768,0.035485,0.968367,0.316152,0.119886,0.576923,0.25,0
0.110503,0.215625,0.486531,0.627858,0.555496,0.62249,0.687999,1,0.518197,0.052016,0.51381,0.420773,0.19837,0.496656,0.357143,0
0.136761,0.220313,0.518635,0.941116,0.56184,0.61245,0.704405,1,0.512258,0.025871,0.517249,0.412737,0.159794,0.617057,0.464286,0
0.11488,0.2125,0.478977,0.941116,0.510212,0.61747,0.71347,1,0.508318,0.025092,0.505095,0.414829,0.188772,0.662207,0.464286,0
0.119803,0.25,0.511081,0.628618,0.509742,0.591365,0.722359,1,0.50041,0.034427,0.497115,0.398427,0.174564,0.662207,0.357143,0
0.142232,0.2125,0.589766,0.941116,0.631656,0.618474,0.750675,1,0.513048,0.011749,0.512443,0.415158,0.154919,0.536789,0.357143,0
0.172319,0.235156,0.563957,0.939669,0.593541,0.598394,0.706574,1,0.509698,0.056798,0.510418,0.409399,0.127439,0.657191,0.428571,0
0.130744,0.225,0.561439,0.941116,0.588241,0.60743,0.774795,1,0.508767,0.00653,0.503483,0.406975,0.16436,0.551839,0.428571,0
0.09081,0.248438,0.54885,0.941116,0.626376,0.593373,0.66271,1,0.522559,0.032337,0.513853,0.399469,0.225226,0.59699,0.392857,0
0.077133,0.319531,0.529965,0.686522,0.513732,0.313253,0.598279,1,0.494142,0.006624,0.48438,0.20915,0.139157,0.576923,0.428571,0
0.053063,0.50625,0.531224,0.749067,0.507865,0.217871,0.488044,1,0.48683,0.000779,0.478674,0.144148,0.13504,0.386288,0.357143,0
0.067287,0.5125,0.557033,0.84546,0.481464,0.302209,0.593542,1,0.46372,0.012463,0.456166,0.201486,0.151332,0.451505,0.428571,0
0.047046,0.585156,0.535001,0.740237,0.511385,0.146586,0.483168,1,0.481198,0.002275,0.47259,0.096667,0.103381,0.356187,0.357143,0
0.058534,0.560156,0.56018,0.8334,0.533093,0.245984,0.547772,1,0.487133,0.014653,0.48072,0.16433,0.140582,0.436455,0.392857,0
0.041575,0.577344,0.546961,0.704918,0.521359,0.123494,0.401162,1,0.476635,0.000659,0.471384,0.080773,0.097362,0.331104,0.392857,0
0.021882,0.595313,0.550109,0.754953,0.513145,0.15261,0.283735,1,0.469686,0.001067,0.462026,0.100826,0.189999,0.270903,0.428571,0
0.037199,0.614844,0.517376,0.764519,0.501411,0.14257,0.480312,1,0.487508,0.001568,0.474016,0.094164,0.121825,0.326087,0.321429,0
0.036652,0.625,0.530595,0.795424,0.520185,0.160643,0.401476,1,0.494795,0.003475,0.486372,0.106124,0.13725,0.280936,0.392857,0
0.094092,0.972656,0.456316,0.544508,0.479704,0.302209,0.591189,0.666667,0.987793,0.021336,0.606919,0.202579,0.112947,0.431438,0.357143,1
0.089168,0.267969,0.630053,0.838837,0.554213,0.488956,0.641709,1,0.478744,0.006659,0.470906,0.327178,0.188415,0.406355,0.357143,1
0.176149,0.991406,0.426101,0.642373,0.484398,0.23996,0.691894,0.666667,0.963234,0.012017,0.963768,0.159984,0.049802,0.351171,0.214286,1
0.099015,0.963281,0.461352,0.558698,0.547937,0.295181,0.630435,0.666667,0.953067,0.01443,0.954443,0.197142,0.105043,0.406355,0.321429,1
0.079322,0.913281,0.336085,0.512132,0.434529,0.296185,0.637571,0.666667,0.951303,0.008997,0.955227,0.197152,0.128298,0.406355,0.357143,1
0.085886,0.928906,0.411623,0.523905,0.514905,0.301205,0.590593,0.666667,0.946725,0.015569,0.9453,0.201392,0.12196,0.351171,0.357143,1
0.085339,0.972656,0.416029,0.601167,0.509625,0.269076,0.638551,0.666667,0.946222,0.0045,0.945755,0.1791,0.109672,0.366221,0.25,1
0.09628,0.986719,0.399662,0.615883,0.501998,0.271084,0.611442,0.666667,0.941837,0.016951,0.94799,0.181262,0.09945,0.386288,0.25,1
0.132932,0.953906,0.394627,0.582771,0.505518,0.2751,0.656048,0.666667,0.937852,0.014652,0.92995,0.184511,0.074932,0.426421,0.321429,1
0.109956,0.997656,0.369447,0.679164,0.479117,0.230924,0.492941,0.666667,0.928112,0.012501,0.894065,0.156373,0.076446,0.356187,0.214286,1
0.077681,0.959375,0.422953,0.577147,0.559251,0.295181,0.593163,0.666667,0.926216,0.012045,0.927558,0.197403,0.130857,0.401338,0.285714,1
0.073304,0.919531,0.444985,0.536414,0.558907,0.289157,0.535247,0.666667,0.936987,0.031086,0.943005,0.195501,0.136457,0.391304,0.321429,1
0.056346,0.885938,0.454427,0.605582,0.523119,0.191767,0.529236,0.666667,0.944298,0.013026,0.944958,0.128007,0.114976,0.381271,0.321429,1
0.083698,0.977344,0.421694,0.623266,0.509092,0.253012,0.589493,0.666667,0.946632,0.012782,0.950325,0.168706,0.10544,0.401338,0.214286,1
0.045952,0.904688,0.439949,0.58645,0.517839,0.2249,0.46639,0.666667,0.946121,0.017481,0.943953,0.150063,0.157836,0.326087,0.321429,1
0.056893,0.917188,0.419806,0.603374,0.504932,0.222892,0.541273,0.666667,0.941307,0.011947,0.940444,0.148145,0.130654,0.346154,0.214286,1
0.09628,0.950781,0.41477,0.558561,0.529316,0.294177,0.640767,0.666667,0.938921,0.02505,0.946159,0.197725,0.108069,0.461538,0.357143,1
0.086433,0.955469,0.424842,0.579828,0.540133,0.281124,0.656723,0.666667,0.935302,0.014894,0.936817,0.188171,0.113649,0.446488,0.357143,1
0.06674,0.928125,0.423583,0.641637,0.497305,0.195783,0.567922,0.666667,0.942957,0.01628,0.94383,0.131157,0.101685,0.376254,0.25,1
0.06674,0.915625,0.427989,0.579092,0.501411,0.236948,0.558395,0.666667,0.952528,0.021483,0.952539,0.159267,0.121958,0.411371,0.285714,1
0.09081,0.322656,0.650826,0.838101,0.502585,0.460843,0.665057,1,0.452278,0.013205,0.439739,0.308883,0.175267,0.456522,0.428571,1
0.092451,0.342188,0.639495,0.794688,0.507865,0.405622,0.39837,1,0.452363,0.008972,0.437063,0.271307,0.15207,0.752508,0.964286,1
0.071116,0.469531,0.611169,0.770406,0.496718,0.284137,0.105084,1,0.44124,0.000246,0.432949,0.189216,0.135837,0.30602,0.75,1
0.041575,0.509375,0.619352,0.696823,0.553627,0.177711,0.402209,1,0.452496,0.003939,0.44587,0.117682,0.136604,0.351171,0.357143,1
0.083698,0.4125,0.644531,0.823385,0.544826,0.366466,0.283854,1,0.461805,0.00451,0.453969,0.244354,0.150277,0.220736,0.321429,1
0.082057,0.394531,0.674117,0.941116,0.47325,0.507028,0.667458,1,0.43954,0.014175,0.433806,0.339874,0.210559,0.436455,0.321429,1
0.092998,0.357813,0.683559,0.840094,0.489978,0.451807,0.395484,1,0.435014,0.012496,0.435692,0.30235,0.168024,0.366221,0.357143,1
0.067834,0.417969,0.649567,0.724785,0.534853,0.286145,0.28398,1,0.442917,0.00289,0.436994,0.190246,0.142279,0.265886,0.321429,1
0.09628,0.310938,0.708109,0.72037,0.564187,0.37249,0.635811,1,0.444642,0.0173,0.439052,0.249022,0.134923,0.431438,0.357143,1
